id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,IS_FRAUD,IMPACTO_FRAUDE
3253453b-523,persona,18,ES,Este,886,1520.94,52.43,3.27,0,b7279f4b-bd7,ES144775517888,activa,4447.78,4669.88,1836.86,23099.99,4,2,d70dc8ff-f90,activa,2025-10-01,233,3000,0,28be57e6-c72,tarjeta,2026-01-07 06:43:07,0,0,53372,3,7.39,3DS,2,c4028e4f-6160-40,1,ES,Oeste,86.44.123.82,"40.4168,-3.7038",ES866724266117,1,0,0
45fc37ef-2c8,premium,80,BR,São Paulo,1810,254.28,87.41,4.27,0,65e9b765-c11,ES347365551141,activa,4824.04,5612.25,120.7,6495.47,2,5,2adf43b1-0f5,bloqueada,2023-10-28,937,5000,0,49d4b791-9ce,tarjeta,2026-01-01 02:54:54,1,0,58361,2,283.76,3DS,2,2821a8ec-f970-4d,1,BR,São Paulo,177.247.61.201,"-22.9068,-43.1729",ES157035674942,0,0,0
ba1fc9d9-757,persona,82,ES,Sur,317,190.9,145.46,0.56,0,d00a5eba-be7,ES918397915926,activa,55650.41,62778.9,739.53,103266.62,8,1,b9db3334-522,activa,2021-09-15,1710,500,0,d42e33d5-d0f,transferencia,2025-12-24 02:52:22,1,0,56363,4,958.98,firma,2,bd2bac3f-13cd-46,1,ES,Sur,86.60.77.170,"37.3891,-5.9845",ES649407741221,0,1,2
83434874-028,persona,79,BR,Río,1608,373.92,350.77,6.17,1,443bb637-430,ES749680549325,activa,272.7,345.3,12259.23,3329.17,4,1,3e95455b-f2c,activa,2021-12-14,1620,2000,2,cbef899b-8fe,tarjeta,2026-04-16 07:00:31,0,0,3093677,1,95.51,PIN,3,32bd09d4-272a-49,1,BR,Río,177.31.34.183,"-23.5505,-46.6333",ES752529831974,0,0,0
1e006fec-876,empresa,34,ES,Centro,3647,269.27,1630.26,1.13,0,669e816b-b53,ES742334719553,activa,144.17,105.9,57544.01,948.27,1,3,275ea32d-c23,activa,2024-12-01,537,500,0,a2d9b815-362,tarjeta,2026-03-29 03:13:57,1,1,0,2,175.0,PIN,2,53baadb0-300d-4d,1,ES,Centro,86.198.7.237,"39.4699,-0.3763",ES781711810024,0,0,0
79f0b13f-4da,autónomo,50,GB,Escocia,1000,984.82,349.37,3.41,0,906a8a0f-5b1,ES346569255552,activa,454.07,426.95,3268.16,8287.33,5,1,98352b20-9bd,activa,2024-08-08,652,1000,0,90550be6-9a6,transferencia,2026-04-05 22:24:35,0,1,8930660,0,1124.54,firma,1,1d772aea-9ff0-49,1,GB,Escocia,81.196.212.195,"55.9533,-3.1883",ES299479718197,0,0,0
6b16cf28-a76,persona,81,DE,Baviera,3010,1900.14,244.89,7.61,1,9ba71783-fbc,ES643270638564,activa,1017.67,1024.18,11027.09,6255.42,3,4,022522a6-945,activa,2024-06-20,701,5000,1,0dea131e-b9f,tarjeta,2025-12-08 09:22:47,0,0,0,3,107.27,PIN,1,74e88ee9-fc56-41,1,DE,Berlín,87.15.249.123,"53.5511,9.9937",ES636849659192,0,0,0
6921605a-bd9,persona,20,DE,Berlín,2628,255.22,613.12,2.8,1,6fe88426-32d,ES922249502954,activa,1056.38,874.72,437.12,2132.79,2,2,dea06620-a3e,activa,2024-10-16,583,1000,0,7e8935f4-f50,transferencia,2025-12-11 12:07:18,0,0,0,5,78.63,PIN,1,c1eb27f1-abdc-44,1,DE,Berlín,87.233.134.116,"48.1351,11.5820",ES777956317247,1,1,1
d87638c3-55c,persona,27,FR,Île-de-France,2458,260.5,47.67,8.2,0,abea7a34-59f,ES694220562777,activa,310.47,380.5,2356.8,1185.94,2,2,ab48e04f-4b9,caducada,2023-04-19,1129,5000,0,1bb8fae0-1c3,transferencia,2026-02-13 11:20:51,0,0,0,2,129.61,PIN,2,5cbfa37a-1484-47,1,FR,Île-de-France,90.246.27.181,"45.7640,4.8357",ES699075571181,0,0,0
bd57f08f-707,persona,51,BR,São Paulo,252,1271.05,251.1,9.69,0,96a31416-898,ES501869367793,activa,423.53,323.67,74964.14,1130.67,0,0,e0f56068-a08,extraviada,2026-01-11,131,2000,1,07604df3-4de,transferencia,2026-04-09 00:18:17,1,0,45028,1,216.11,3DS,2,83da7654-dc4b-4e,0,BR,São Paulo,177.30.234.210,"-23.5505,-46.6333",ES759118533446,1,0,0
3145bd2e-cd4,persona,24,ES,Norte,1863,1233.41,298.42,0.8,0,2d8cdc3d-21a,ES917990498366,activa,36459.92,34784.59,15561.79,13925.95,6,2,d76903b6-3c3,activa,2022-03-17,1527,3000,0,c8da7842-82f,tarjeta,2025-11-26 16:46:51,0,0,0,0,27.01,firma,2,d65e9c32-29a1-47,1,ES,Norte,86.25.229.16,"41.3874,2.1686",ES782407459525,0,0,0
b1d46da1-337,persona,45,BR,Minas Gerais,1929,81.09,110.66,2.55,0,63c5a5cd-a80,ES729994575929,activa,2308.31,2822.62,25434.16,1897.77,7,0,f09af04b-876,activa,2022-09-22,1338,1000,0,8123bb5b-ac1,tarjeta,2025-12-22 03:20:52,1,0,0,2,42.2,PIN,3,3c39fd4a-a786-40,1,BR,Minas Gerais,177.43.97.143,"-19.9167,-43.9345",ES574959367280,0,0,0
868e8561-b5c,autónomo,81,ES,Centro,715,174.14,692.45,0.92,1,4e6d11ef-76f,ES258739784420,activa,84.08,66.57,1200.53,53498.6,3,3,30b2ab2e-a1e,activa,2023-10-29,936,2000,1,16e2186a-5ba,tarjeta,2026-05-20 10:04:02,0,0,13227885,1,3360.43,3DS,3,222f16fa-cfbc-41,1,BR,Minas Gerais,177.7.199.75,"-23.5505,-46.6333",ES917632622857,0,1,3
0147d0aa-59e,autónomo,33,ES,Sur,2768,199.42,321.01,2.28,1,946ea8f7-cf2,ES542324110041,activa,1593.75,1306.61,154.09,7293.84,2,3,c77f564b-343,activa,2022-07-11,1411,2000,0,3744c603-cc2,tarjeta,2026-05-20 09:53:57,0,0,11591222,1,122.41,PIN,1,b82c0696-a4b8-41,0,ES,Sur,86.229.17.245,"41.3874,2.1686",ES137686669146,0,0,0
243cb80f-120,persona,32,BR,São Paulo,2828,152.4,69.68,0.57,1,bc9828c4-eec,ES528496363117,activa,3316.55,3986.63,3604.35,970.14,4,5,741b9a92-011,activa,2022-01-29,1574,500,1,a9fe381c-54f,tarjeta,2026-01-23 10:12:05,0,0,64677,0,43.53,firma,2,ad546485-9864-4b,1,BR,Río,177.79.49.60,"-19.9167,-43.9345",ES465962484188,0,0,0
72bf24b0-ea8,empresa,53,ES,Centro,3380,54.24,541.87,1.62,3,de4d4208-67b,ES762946383344,activa,1511.57,1411.59,7026.67,17512.21,5,0,b7be07f2-35b,bloqueada,2024-04-23,759,1000,1,f4f02024-279,tarjeta,2026-05-15 07:14:40,0,0,0,3,217.25,3DS,1,0dd6867f-5f81-4e,1,DE,Hesse,87.251.78.192,"48.1351,11.5820",ES242283723493,0,0,0
664cf184-71e,persona,24,ES,Sur,1677,290.45,236.69,7.61,1,32914700-00a,ES208655779129,activa,4836.62,6028.81,2661.48,2992.95,3,1,058f4d4e-1eb,activa,2023-09-27,968,1000,0,78191d50-78b,tarjeta,2026-02-03 11:47:22,0,0,5769389,1,67.5,3DS,2,2e1c0caa-9ea3-49,0,ES,Sur,86.198.137.246,"37.3891,-5.9845",ES974312688787,0,0,0
8871d0d5-778,premium,41,US,Nueva York,2919,1915.05,84.76,1.38,1,8d7a5207-7ca,ES576766793676,suspendida,32219.52,39101.2,855.2,1109.13,0,1,d60ae30b-28c,activa,2022-04-25,1488,2000,0,229f7e4b-428,tarjeta,2026-04-18 19:51:19,0,1,50508,0,206.51,contactless,2,31f37bec-79c5-4e,1,US,Florida,73.27.185.119,"29.7604,-95.3698",ES137686669146,0,0,0
c7a1f0b8-954,persona,30,BR,São Paulo,1297,216.86,326.84,3.46,0,cdb32b2b-3ee,ES251039527448,activa,638.39,773.41,2144.09,7427.8,3,1,cb4caede-9af,activa,2024-10-13,586,3000,0,59853d8e-121,tarjeta,2026-01-14 11:09:35,0,0,0,2,437.2,3DS,2,cec303ea-c9f6-4d,0,BR,São Paulo,177.167.164.101,"-19.9167,-43.9345",ES359058264943,0,1,1
05bb420b-be7,empresa,25,ES,Oeste,319,901.04,301.89,5.21,0,277cc539-189,ES113528722171,activa,771.36,985.52,6968.15,741.93,7,2,39aa6730-d02,caducada,2022-07-09,1413,2000,0,71f55044-7d5,tarjeta,2026-01-02 19:37:27,0,0,79767,2,64.62,3DS,3,cece79b8-bc60-48,0,ES,Oeste,86.51.181.88,"37.3891,-5.9845",ES719966363379,0,0,0
6caf64bc-2fd,persona,60,ES,Norte,3506,344.94,36.96,0.54,1,7fd0db8c-c78,ES709211999789,activa,3073.92,3161.73,4995.04,7596.17,2,0,5cb14a9b-e25,caducada,2026-02-10,101,2000,0,53cd5c2f-380,tarjeta,2026-04-09 16:11:45,0,0,7962893,3,2933.19,PIN,1,81edafa3-9c08-4b,1,BR,Minas Gerais,177.13.128.153,"-22.9068,-43.1729",ES464730286829,0,0,0
7d0de516-379,persona,47,DE,Baviera,3333,1290.88,162.47,3.59,0,8fcae5ce-606,ES943402748664,activa,485.66,411.49,445.25,148.17,2,2,11805e55-10c,activa,2026-05-16,6,2000,0,e3819911-6aa,tarjeta,2026-01-10 01:14:00,1,1,66669,0,482.45,firma,2,d97f133f-9aae-42,1,DE,Baviera,87.94.158.60,"48.1351,11.5820",ES547562261046,1,0,0
99952f45-a23,autónomo,67,ES,Oeste,3629,724.17,1836.68,4.0,1,5709dbd3-c9b,ES586923394911,activa,671.88,582.42,77533.5,2357.16,4,0,c97e2f8e-075,activa,2024-02-05,837,2000,0,cf0978f5-bb4,tarjeta,2026-03-30 08:04:07,0,0,55995,5,1007.23,PIN,2,c19604a8-22f8-41,1,ES,Oeste,86.194.176.146,"40.4168,-3.7038",ES225059313336,0,0,0
4ec26209-7bf,persona,25,DE,Baviera,3017,191.2,596.58,3.47,2,1abe3256-84b,ES484625995163,cerrada,344.93,317.65,17877.43,3420.18,3,0,94218cb2-05f,activa,2022-05-03,1480,1000,0,7678928d-8f3,tarjeta,2026-02-21 12:19:37,0,1,0,5,45.2,3DS,2,6f40b3f5-4d28-49,1,DE,Baviera,87.161.148.56,"52.5200,13.4050",ES647076842573,0,0,0
af020192-fdd,empresa,18,GB,Inglaterra,3153,470.15,620.67,1.3,2,eb85b36c-520,ES244191411977,activa,27841.78,20567.71,5304.74,15544.37,3,1,c8c904d6-507,caducada,2023-04-21,1127,3000,0,d451be17-3b1,tarjeta,2026-05-14 07:18:04,0,0,1994266,0,387.47,firma,1,0daf1def-e081-4b,1,GB,Inglaterra,81.93.101.196,"55.9533,-3.1883",ES577200694751,0,0,0
a1e2762e-b9a,premium,36,ES,Centro,296,81.59,159.68,3.08,0,9ce6e611-cfd,ES203754586720,activa,1361.92,1523.72,435.34,2836.92,3,1,93ccae76-d70,activa,2024-03-22,791,1000,0,835fcd92-0d0,tarjeta,2026-03-31 05:49:33,1,0,17535,2,293.58,3DS,2,45e653e2-6f45-4f,1,ES,Centro,86.129.193.95,"39.4699,-0.3763",ES692282673386,0,0,0
03a3bc86-9ca,autónomo,28,ES,Este,1309,707.53,134.39,7.67,0,463fb091-138,ES568460274428,activa,20.17,19.26,5275.52,1548.55,5,3,885513bf-87d,robada,2024-09-22,607,3000,0,7c65c55b-dac,tarjeta,2025-12-14 22:16:34,0,1,0,3,504.55,3DS,2,d5c01ed0-e33e-46,1,ES,Este,86.47.210.26,"41.3874,2.1686",ES719966363379,0,0,0
dcc25e15-d7e,empresa,60,ES,Este,2663,110.33,86.96,1.19,0,b890ddf3-ae3,ES387614888833,activa,4509.99,3668.57,43355.55,765.87,3,3,36d90059-520,bloqueada,2022-02-27,1545,2000,0,01140fd4-269,transferencia,2026-03-30 05:56:31,1,0,65545,3,419.17,PIN,3,05564eb1-9335-4e,1,ES,Este,86.138.23.56,"39.4699,-0.3763",ES829205641035,0,0,0
d163f8ed-40f,persona,67,US,Florida,31,818.15,1024.7,4.64,0,f1a69718-2f0,ES128321570211,activa,416.8,464.11,51460.59,1451.26,4,2,f4ce1f56-dba,activa,2022-09-13,1347,500,1,661fbf34-a16,tarjeta,2025-12-17 09:16:05,0,0,0,2,367.66,PIN,3,6f857bab-9f57-41,0,US,Nueva York,73.166.230.33,"40.7128,-74.0060",ES547187462070,0,1,1
31920250-dd1,persona,73,ES,Norte,698,433.67,26.43,1.48,2,b11176f9-7ee,ES631036282823,bloqueada,759.03,646.76,603.92,5636.29,3,1,66bb7995-e4e,activa,2024-06-27,694,2000,0,6803a14a-e04,transferencia,2026-05-19 04:51:35,1,0,7799094,0,1783.14,3DS,3,c5347b41-de0b-4b,1,ES,Norte,86.50.237.91,"40.4168,-3.7038",ES905768198347,1,1,2
86c5a85c-583,empresa,48,PT,Algarve,431,401.8,233.77,0.89,0,ac5c61f7-081,ES386083499453,activa,97.16,96.17,2417.39,7145.98,1,3,0034895d-c7e,extraviada,2021-11-06,1658,3000,0,009fd956-a95,transferencia,2026-03-04 19:44:59,0,0,82941,3,424.61,PIN,3,1498417f-b9f3-40,1,PT,Algarve,85.130.152.57,"38.7223,-9.1393",ES252683879728,0,1,1
a75caeab-0b2,persona,18,GB,Gales,1303,82.56,4079.42,0.99,0,d0983cf8-c60,ES239868356431,activa,143.27,148.57,46857.15,708.54,4,3,144f6ec4-0ac,caducada,2025-07-03,323,2000,0,0c0d2b22-9f8,tarjeta,2026-03-24 01:08:45,1,0,6362929,2,85.37,PIN,2,e8a85189-244c-4d,1,GB,Gales,81.183.20.191,"51.5074,-0.1278",ES586148319198,0,0,0
920089fb-585,persona,75,ES,Oeste,2279,167.87,309.46,3.54,0,f5e9ede7-255,ES147402134588,activa,4070.86,3393.96,409.36,3267.63,6,1,d75a4840-5a8,activa,2023-03-11,1168,2000,0,00753ed9-8ae,tarjeta,2026-04-10 21:16:25,0,0,4625,3,2731.75,PIN,2,070e6a6c-0a0c-49,1,ES,Oeste,86.227.86.101,"39.4699,-0.3763",ES404079895812,0,0,0
28a09c6e-abf,autónomo,33,ES,Este,1012,140.36,355.6,1.65,2,1b2004a5-053,ES522317646453,activa,398.98,508.25,2490.25,22509.98,3,0,8d9aff46-657,activa,2022-12-10,1259,2000,0,e1fe6262-ede,transferencia,2026-02-24 13:17:29,0,0,4511959,2,1933.59,contactless,3,deea41d7-3dbf-40,1,ES,Este,86.196.238.53,"39.4699,-0.3763",ES425768214674,0,0,0
1d3c8c58-a1d,persona,39,DE,Hamburgo,391,267.97,69.97,1.09,3,c4b3b7b6-48d,ES734619892671,activa,3515.62,3765.92,222.33,1786.31,3,2,7161ac25-418,activa,2023-09-20,975,500,0,d429ea07-432,tarjeta,2025-12-08 14:05:11,0,0,0,1,55.98,huella,2,7a5964e0-961e-4b,0,DE,Hamburgo,87.75.15.10,"48.1351,11.5820",ES386220116234,0,0,0
aad19552-b58,empresa,75,PT,Lisboa,872,385.3,488.74,5.82,1,488980a0-dd3,ES571150905078,activa,1932.23,1399.4,6234.28,2098.7,4,2,543a023c-5dc,activa,2026-01-16,126,1000,0,e8ae690d-fce,tarjeta,2026-04-24 12:05:05,0,0,5057327,5,138.66,firma,2,afa0ef2f-aed8-4f,0,PT,Algarve,85.159.160.95,"38.7223,-9.1393",ES631330121718,1,0,0
cd7d1626-2e2,autónomo,30,ES,Norte,2096,423.73,155.71,5.91,0,b6d67853-58c,ES648517428448,activa,1916.94,1778.06,63.04,1697.15,1,0,20c5ebed-922,activa,2025-04-09,408,5000,1,f784488e-cf4,tarjeta,2026-04-04 08:32:49,0,1,7273698,3,112.27,3DS,1,f4373fec-8a98-40,1,ES,Norte,86.55.207.246,"41.3874,2.1686",ES146581633627,0,0,0
70c81e97-68e,autónomo,51,FR,Bretaña,1522,7551.54,418.12,3.69,0,e6bc020d-793,ES472445488076,suspendida,875.66,719.78,285.85,1252.07,4,6,2a36976a-b4c,bloqueada,2024-06-13,708,2000,3,0920c5cd-dc4,transferencia,2026-01-24 15:33:47,0,1,0,3,16.39,PIN,2,6c04c2d1-fc47-46,1,FR,Île-de-France,90.242.222.4,"48.8566,2.3522",ES233566272980,0,0,0
66d7f797-3e8,persona,25,US,Texas,105,106.48,471.23,4.28,1,ed9466b8-cd3,ES443376145313,activa,111.94,141.03,95954.26,2143.65,2,2,9a981e2c-d6a,activa,2025-07-15,311,3000,0,0a68f202-c45,tarjeta,2026-05-09 08:08:06,0,1,1460539,3,431.62,PIN,2,fb853788-7556-4f,1,US,Texas,73.109.1.127,"40.7128,-74.0060",ES911635487752,0,0,0
092cbd89-684,empresa,47,ES,Centro,2478,480.03,580.12,0.86,0,f424bfc6-079,ES189623705498,activa,18.64,18.5,581.29,7577.75,1,0,065f488b-90a,activa,2023-06-03,1084,1000,0,c39b44f7-dac,tarjeta,2026-01-03 11:36:36,0,1,31959,2,120.21,3DS,3,fea240ec-651f-4d,1,ES,Centro,86.94.61.215,"37.3891,-5.9845",ES917632622857,0,0,0
779a589f-822,persona,61,FR,Île-de-France,2325,177.9,390.7,3.18,0,ef014f90-c24,ES182455754519,activa,196.25,241.89,8119.32,1495.56,2,1,ac9479fc-13e,activa,2024-05-18,734,1000,0,de9cecad-13e,tarjeta,2026-05-20 23:00:24,1,0,7730771,2,209.2,huella,2,d9fbee06-dad0-41,1,FR,Île-de-France,90.68.31.141,"45.7640,4.8357",ES937927498381,0,0,0
502adbdb-b0b,persona,39,FR,Bretaña,2852,298.75,513.57,3.3,0,c33c53d8-4ec,ES594132915582,suspendida,8651.31,11151.39,894.06,399.03,2,1,1327025d-be9,activa,2022-12-06,1263,1000,0,26588ab0-fab,tarjeta,2026-03-12 20:49:19,0,0,73914,1,23.41,PIN,2,cefaa9a4-3bd5-4c,1,FR,Île-de-France,90.222.109.208,"48.8566,2.3522",ES701000778657,0,1,1
f19d791e-60a,persona,23,GB,Escocia,680,1660.89,627.11,8.83,0,998ca415-938,ES489460820820,activa,1298.3,1118.27,526.87,285.62,5,0,0f0a6c6b-abd,activa,2025-10-05,229,3000,0,c8673684-86d,transferencia,2026-04-18 19:59:18,0,1,32526,1,36.35,PIN,2,f6ca2e16-fe0a-49,1,GB,Escocia,81.148.10.207,"55.9533,-3.1883",ES663566636545,1,0,0
30fdc007-ecd,persona,53,ES,Sur,761,437.9,306.18,3.03,1,fd3c3f08-074,ES489207670291,activa,225.34,289.77,489.94,55235.28,4,2,56b64dcb-f08,activa,2023-11-10,924,500,0,87e118e5-521,transferencia,2026-05-19 10:02:20,0,0,8424267,2,105.41,3DS,1,d47b675c-57ec-41,1,ES,Sur,86.99.244.29,"37.3891,-5.9845",ES789616248972,0,0,0
d18a635b-c19,persona,75,ES,Norte,2073,1077.63,882.84,0.85,1,881d475f-9ef,ES924624261058,activa,5097.3,4358.76,1315.9,1976.88,4,2,733550b0-637,robada,2022-04-16,1497,1000,1,136f2061-d3b,tarjeta,2026-03-17 15:57:59,0,0,6385128,1,166.35,3DS,2,376041ff-d65b-45,1,ES,Norte,86.219.200.225,"41.3874,2.1686",ES462388908126,0,0,0
69b9541f-bbd,empresa,40,GB,Gales,2190,1085.59,430.77,1.82,1,3cd5ea0f-04b,ES254558629368,activa,777.76,953.76,5642.37,1085.23,1,1,9bbd90da-c69,activa,2023-06-01,1086,500,0,396aad96-d52,tarjeta,2025-12-03 13:58:03,0,0,24131,0,57.61,PIN,1,8b210d39-0bb7-44,1,GB,Gales,81.255.108.236,"55.9533,-3.1883",ES194331822980,0,0,0
09c9caa6-1e7,premium,42,US,California,1014,969.91,1718.9,7.12,0,f34fae2e-927,ES417850255440,activa,1264.11,1302.87,8913.13,3242.89,3,1,97f18c1f-f90,activa,2025-06-06,350,1000,0,3933b46e-fde,transferencia,2026-03-26 01:47:32,1,0,0,0,52.59,3DS,3,4ff488bb-29e5-45,1,US,California,73.131.13.191,"29.7604,-95.3698",ES696278575326,0,0,0
b2cdd49d-539,persona,54,DE,Baviera,3518,87.85,247.77,5.19,0,2397b455-f09,ES638880812270,activa,25537.37,19224.84,2795.87,545.44,3,2,388b6af6-7b1,activa,2021-08-20,1736,1000,2,b4f4592d-649,tarjeta,2026-01-26 16:08:44,0,0,0,0,93.92,PIN,2,05ab25b2-a2e4-4d,1,DE,Baviera,87.88.254.127,"48.1351,11.5820",ES109749134364,0,0,0
c97d3528-066,autónomo,27,ES,Centro,2349,96.06,219.55,5.09,0,cee28d3b-278,ES699310808177,activa,13101.12,13385.22,1336.59,210.76,3,3,955cc928-a58,activa,2023-01-09,1229,2000,0,3b8b04e5-542,transferencia,2026-02-02 05:35:34,1,0,8268,1,99.98,3DS,2,0f0eb055-e38f-40,1,ES,Centro,86.211.202.235,"40.4168,-3.7038",ES781711810024,0,0,0
581628b5-70f,autónomo,35,US,Texas,1839,336.91,338.55,5.36,1,633d0843-349,ES752014999532,bloqueada,8184.33,6110.0,17063.8,211.29,3,1,9fe84ed3-f58,caducada,2025-04-30,387,1000,0,6b13dc32-494,transferencia,2026-05-16 18:17:01,0,1,11631,1,657.89,firma,2,c81f90ad-a6f0-4a,1,US,Texas,73.241.245.135,"29.7604,-95.3698",ES585800385316,0,0,0
941112e5-fbd,premium,84,US,Nueva York,1541,58.7,152.28,0.62,0,d9145760-08a,ES724568221997,activa,70.16,63.16,576.46,4681.91,1,1,eb9f533d-92c,caducada,2022-07-10,1412,3000,0,8e8b99f9-5a5,tarjeta,2026-04-09 08:07:22,0,0,10485119,0,859.7,firma,0,0dcaaf78-8865-42,1,US,Nueva York,73.90.181.191,"34.0522,-118.2437",ES374198222342,0,0,0
75ab2c50-6f4,persona,70,ES,Oeste,929,210.45,19.42,3.4,1,1f59acee-80c,ES483323123311,activa,1359.55,1591.24,12335.81,71074.76,0,1,b1b0ca0e-ddb,activa,2024-05-19,733,3000,0,8e1a241a-91f,tarjeta,2026-04-14 07:04:42,0,0,0,1,3260.01,PIN,3,e8b551c2-dffd-47,1,ES,Centro,86.228.109.61,"37.3891,-5.9845",ES201620924370,0,0,0
59e16c0a-ec3,autónomo,28,ES,Este,3525,122.87,410.31,1.35,0,c1e44138-236,ES241254930561,activa,11.81,13.09,9202.6,5382.16,4,4,8ad6b45c-265,caducada,2022-02-23,1549,1000,1,b2534918-62f,tarjeta,2026-04-12 22:37:03,0,1,8941,1,20.2,huella,2,710f7783-385c-4a,0,ES,Este,86.73.98.247,"40.4168,-3.7038",ES764666484128,0,0,0
f2c9bee2-0ea,empresa,76,ES,Oeste,356,242.88,33.2,1.15,1,3e830c08-184,ES243493229112,activa,967.92,938.3,111.47,1507.12,6,1,db0db154-03a,bloqueada,2021-11-23,1641,2000,0,6a657717-330,tarjeta,2026-04-10 19:28:23,0,0,672200,1,28.19,3DS,1,2f56747f-61fc-4e,1,ES,Oeste,86.143.10.21,"39.4699,-0.3763",ES193611416848,0,0,0
cb660701-48f,empresa,77,ES,Este,2891,319.97,1731.48,3.85,1,a5937483-cac,ES946065811431,activa,644.94,815.7,6935.69,476.2,4,0,1a47797a-367,activa,2021-10-24,1671,2000,2,16867341-5de,tarjeta,2026-02-03 03:13:03,1,0,0,2,230.45,firma,2,f4677fc3-ac7d-47,1,PT,Lisboa,85.197.31.193,"41.1579,-8.6291",ES481255533293,0,0,0
092cbd89-684,empresa,47,ES,Centro,2478,480.03,580.12,0.86,0,f424bfc6-079,ES189623705498,activa,18.64,18.5,581.29,7577.75,1,0,065f488b-90a,activa,2023-06-03,1084,1000,0,fa2f6a9a-9ae,tarjeta,2026-03-28 00:05:02,1,1,7216106,2,669.06,PIN,1,976a4984-42f4-41,0,ES,Este,86.41.91.216,"40.4168,-3.7038",ES536996256396,0,1,2
b380175e-9a4,persona,72,ES,Este,3445,135.68,596.19,2.09,0,41a62eb3-c2c,ES208258698259,activa,311.66,351.36,7923.16,431.13,5,2,0861586b-235,activa,2022-03-21,1523,500,0,5ade53bb-fe7,transferencia,2026-03-25 17:00:38,0,0,58294,3,3873.01,3DS,3,d50eae00-ea03-47,1,ES,Este,86.43.33.198,"40.4168,-3.7038",ES233566272980,0,0,0
d1639102-49e,empresa,69,BR,Minas Gerais,3114,141.92,390.48,8.04,0,a34faa56-67f,ES746762560441,cerrada,1222.76,1371.07,6722.16,56712.4,3,4,dd5d3c8d-f37,activa,2021-05-26,1822,1000,0,e31a4ce5-7bf,tarjeta,2026-04-22 11:20:39,0,0,5581907,1,20.04,PIN,3,6604d95e-28c3-43,0,BR,Minas Gerais,177.179.199.41,"-19.9167,-43.9345",ES117275144696,0,0,0
31756e70-55d,persona,41,FR,Normandía,1963,47.32,159.86,2.51,0,0bd6d9ba-4b1,ES341291875044,activa,347.21,303.03,71103.83,25221.37,1,0,ee2dd477-5c4,activa,2025-01-13,494,500,0,0c63fc15-a57,tarjeta,2026-03-10 03:14:27,1,0,3344998,2,15.38,huella,2,3740f947-66f5-48,0,FR,Bretaña,90.63.118.117,"45.7640,4.8357",ES169540317577,0,1,1
dc54a444-785,persona,58,ES,Norte,1676,1076.34,229.06,0.71,0,2a3ae401-c6f,ES325458264833,activa,32513.25,30933.72,24887.37,2701.89,1,4,30c03477-21a,caducada,2022-01-12,1591,500,0,165e7523-062,transferencia,2026-05-06 06:30:13,0,0,33720,3,52.84,huella,3,42cf42ab-818c-4d,1,FR,Provence,90.229.132.246,"43.2965,5.3698",ES822114910862,1,1,1
209cbabf-067,autónomo,64,ES,Oeste,3093,676.55,973.72,10.52,0,422f76df-e33,ES318035523029,cerrada,695.83,694.62,1056.23,1211.93,2,0,1944393c-fcc,activa,2022-02-08,1564,3000,1,a8f3dedb-777,tarjeta,2026-02-13 20:59:21,0,0,0,2,1458.93,3DS,2,c14c062c-1bea-4d,1,ES,Oeste,86.231.220.5,"41.3874,2.1686",ES209923635511,0,0,0
06aea42d-394,persona,43,ES,Oeste,3266,451.98,761.86,2.78,0,8eb88d5a-5fe,ES344584350624,cerrada,6065.47,5315.98,13271.22,7640.57,5,3,d26c3a4b-9c3,activa,2023-12-09,895,2000,0,063086a6-a22,transferencia,2026-04-27 00:14:09,1,0,7284356,2,381.58,3DS,1,4f74ab7d-1323-40,1,ES,Oeste,86.79.130.154,"37.3891,-5.9845",ES642797821786,0,0,0
779a589f-822,persona,61,FR,Île-de-France,2325,177.9,390.7,3.18,0,ef014f90-c24,ES182455754519,activa,196.25,241.89,8119.32,1495.56,2,1,ac9479fc-13e,activa,2024-05-18,734,1000,0,657fb3dd-ba2,tarjeta,2026-01-05 08:10:07,0,0,0,5,93.67,3DS,2,ddd7ef83-c9c8-44,1,US,Texas,73.212.115.155,"34.0522,-118.2437",ES921620823151,0,0,0
