id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo
a4f164dd-e33,autónomo,44,ES,Este,2802,3125.65,456.93,5.76,0,bc1cd256-734,ES875695776851,activa,3790.37,4805.12,12796.67,4811.1,2,2,26792e33-302,caducada,2025-09-08,256,1000,1,f498a0e0-6ed,transferencia,2025-12-29 18:26:37,0,0,0,2,125.73,firma,2,19f6c2e9-c3cd-43,1,ES,Este,86.217.188.18,"37.3891,-5.9845",ES255961669917,0
c2e3a146-d62,persona,28,BR,Minas Gerais,3219,458.82,292.36,9.42,2,60c0e2b0-a68,ES912643669821,activa,5347.81,5609.23,624.9,152.07,1,2,4bf1d204-7b8,activa,2021-10-18,1677,3000,1,53806eb3-8e2,transferencia,2026-01-18 11:39:00,0,1,3155815,2,62.37,firma,2,634eceb2-b400-48,1,BR,Minas Gerais,177.78.165.22,"-23.5505,-46.6333",ES236770235631,1
9c0b1497-17c,empresa,50,GB,Inglaterra,400,28.3,222.15,2.76,0,178795a9-dde,ES342656213161,activa,1038.13,906.33,2166.21,1718.65,3,1,488a2f62-448,activa,2023-01-01,1237,2000,0,651503ff-ca1,transferencia,2026-01-19 05:58:59,1,0,80484,0,290.57,PIN,2,6aaaa8b0-48db-47,1,GB,Inglaterra,81.145.6.143,"53.4808,-2.2426",ES931916703487,0
6921605a-bd9,persona,20,DE,Berlín,2628,255.22,613.12,2.8,3,75c7954f-d64,ES523473208576,activa,942.04,856.51,2730.81,1499.78,3,1,af6e0904-bdd,activa,2021-10-26,1669,2000,1,5fa536b8-45e,tarjeta,2025-12-07 15:30:48,0,1,17913,4,45.75,3DS,0,6d9affde-120f-41,1,DE,Berlín,87.182.221.165,"53.5511,9.9937",ES105155510313,0
1bb76b23-8df,persona,54,FR,Normandía,2139,303.54,271.84,2.58,1,ab5bb499-1a5,ES464757906875,activa,330.4,266.39,4250.11,551.99,4,0,25a165d1-bdc,activa,2022-06-17,1435,2000,0,19a51040-fb7,tarjeta,2026-01-17 18:16:33,0,1,0,3,383.72,firma,2,0c916028-8c3b-44,1,FR,Provence,90.178.252.141,"45.7640,4.8357",ES533559668292,0
71268220-5eb,empresa,25,US,Nueva York,1458,998.72,911.88,1.19,1,2b2bcabb-4a1,ES892307938941,activa,274.93,321.25,1094.17,18935.7,4,0,f76a8caa-91e,caducada,2021-10-23,1672,2000,0,4b155308-df8,transferencia,2026-03-11 01:26:56,1,0,10124,4,250.29,huella,2,0064ce55-f1f5-4a,1,US,Nueva York,73.145.46.99,"40.7128,-74.0060",ES185564375281,0
97861e05-8c3,premium,36,FR,Normandía,948,379.63,344.55,2.92,2,8522e155-bd3,ES413915569793,activa,599.01,633.16,50.3,6620.95,7,3,6dd27ab8-675,activa,2025-06-18,338,2000,1,7064e0d6-83b,transferencia,2026-05-20 01:17:03,1,0,13664,2,1499.18,3DS,2,4797a20a-15da-4a,1,FR,Bretaña,90.208.151.87,"48.8566,2.3522",ES849695832525,0
38e0fbc4-3b8,premium,20,GB,Gales,2673,1424.76,453.22,0.84,3,7461b1bc-e61,ES943319691020,activa,971.19,871.52,12303.98,5170.33,5,3,660682ed-72b,caducada,2024-09-23,606,3000,0,6562b6ec-b8c,tarjeta,2026-03-23 00:46:34,1,0,672425,1,15.51,contactless,1,cf886d1c-f59e-41,1,GB,Gales,81.121.71.149,"51.5074,-0.1278",ES153175143933,0
dbf1abb0-2c8,empresa,42,GB,Inglaterra,2418,1828.44,439.66,1.43,1,4de6e7dc-5cc,ES257007300687,activa,54.98,56.3,10776.03,13657.79,2,1,20c8890b-324,activa,2023-09-02,993,2000,1,335dead2-fbb,tarjeta,2026-02-18 13:44:00,0,0,0,2,829.87,3DS,2,815a6ce8-4f65-4d,0,GB,Inglaterra,81.127.178.78,"53.4808,-2.2426",ES228148874840,0
9a949820-d08,empresa,37,DE,Hesse,1698,58.43,258.09,5.88,2,c44412d6-ea2,ES929141637526,activa,33.71,32.3,5238.5,28145.25,5,3,476b752b-9e6,activa,2022-08-03,1388,2000,0,ddb5657e-4c4,transferencia,2026-03-07 00:21:13,1,1,83104,1,41.55,PIN,1,084986c1-a93b-4c,1,DE,Hamburgo,87.184.23.163,"53.5511,9.9937",ES375036274528,0
457ae130-1f9,premium,38,ES,Sur,2900,544.53,615.08,1.84,0,29d313ce-7c8,ES315823504313,activa,175.92,193.64,117063.24,1379.11,4,2,35721356-430,activa,2023-06-15,1072,1000,1,a96356ce-e99,tarjeta,2025-12-26 15:10:28,0,0,0,2,63.49,PIN,2,8a2b45a4-718f-4d,1,ES,Sur,86.112.72.237,"40.4168,-3.7038",ES176863703940,0
28d5d01a-9ec,persona,36,US,Florida,190,1148.1,563.59,1.82,0,a5febdca-ec3,ES854461277350,activa,844.94,1062.05,1636.12,22018.21,2,5,70b2d285-f67,caducada,2023-01-12,1226,2000,0,c7903a1a-403,tarjeta,2026-02-02 00:43:35,1,0,0,2,187.18,3DS,1,5a443dff-bd5f-4c,1,US,Florida,73.52.158.86,"29.7604,-95.3698",ES309442227270,0
221896e5-ec1,empresa,38,ES,Norte,2961,531.31,377.4,6.06,1,afc74775-38a,ES462502102459,activa,5146.4,4589.37,837.68,2692.66,5,4,435d67d4-3b5,caducada,2023-07-26,1031,5000,0,dcbb702f-f1e,tarjeta,2026-04-21 22:52:23,0,0,5333,1,27.14,3DS,2,73aa8bad-7d4a-4e,1,ES,Norte,86.44.176.74,"41.3874,2.1686",ES798177238692,0
788afc57-e6c,persona,47,FR,Bretaña,1956,855.64,144.16,5.42,4,ea2c4c86-9f0,ES211292572651,activa,2186.77,2765.6,271.64,5862.62,3,3,2affc071-e07,extraviada,2021-11-03,1661,1000,0,71452284-834,tarjeta,2026-05-10 02:41:17,1,1,7188052,2,428.31,PIN,2,2a7f1d56-8d48-47,1,FR,Bretaña,90.0.206.66,"43.2965,5.3698",ES868859858493,1
1325ac1e-ccf,persona,60,GB,Inglaterra,3554,287.54,90.41,0.51,0,c9ea8929-599,ES639512463013,activa,292.08,211.64,5401.91,3668.76,2,0,3eb5f90f-da5,activa,2025-09-22,242,500,1,8567b3ae-b55,transferencia,2026-05-01 22:37:54,0,0,6723268,1,35.88,firma,1,7f344ff3-e83a-4e,1,GB,Gales,81.23.237.199,"55.9533,-3.1883",ES953479651550,0
07969a94-3b0,persona,40,ES,Centro,728,510.86,99.01,3.09,0,312737a7-6fa,ES885832417462,activa,7843.36,5882.77,669.39,75056.84,3,2,f6b60a02-98d,extraviada,2022-09-30,1330,2000,0,192fd62b-36d,tarjeta,2026-02-13 20:39:59,0,0,0,2,751.3,PIN,3,bb29d01a-ae07-49,0,ES,Centro,86.103.50.140,"40.4168,-3.7038",ES917382180814,0
7098053c-9ef,persona,26,ES,Oeste,2997,2035.82,64.34,11.81,0,ecbb3796-fda,ES419378394369,bloqueada,22265.56,19433.71,437.56,1296.7,4,5,fcec7a79-6b3,activa,2021-10-27,1668,3000,0,94490e46-ceb,tarjeta,2025-12-09 16:11:16,0,0,4887,1,553.44,3DS,2,53936f73-a262-4a,0,ES,Oeste,86.226.210.205,"39.4699,-0.3763",ES972575664848,0
241d09b5-ade,empresa,30,ES,Norte,3041,740.17,457.24,5.44,0,72ee90d5-728,ES987147365347,activa,1343.58,1048.83,323.44,19682.73,3,0,23ba7db0-573,extraviada,2024-05-17,735,1000,0,1770907e-112,transferencia,2025-12-17 22:34:01,0,0,0,1,98.13,PIN,1,76e7860f-9395-44,1,ES,Norte,86.228.199.125,"41.3874,2.1686",ES186693853767,0
4f9e54ca-f5e,premium,33,ES,Sur,2521,151.67,338.26,2.42,0,e07283ea-8f8,ES474352845524,activa,1919.24,2158.94,4921.92,26530.69,5,1,f9f42a19-7d7,activa,2025-09-14,250,2000,1,ff8391a2-bb4,tarjeta,2026-03-03 06:35:56,0,0,61060,1,351.72,PIN,3,374723be-baab-49,1,ES,Sur,86.55.127.235,"39.4699,-0.3763",ES401231755361,0
625979e9-e5d,persona,23,PT,Algarve,2404,66.11,982.09,4.11,0,c5c40e9d-271,ES668894608687,activa,83.99,71.57,9497.01,18678.25,4,1,894e88aa-232,activa,2023-08-19,1007,1000,1,2425f8f2-44e,tarjeta,2026-02-14 20:00:28,0,1,65217,0,675.41,huella,1,df44f697-6853-47,1,PT,Algarve,85.146.128.165,"41.1579,-8.6291",ES309418321070,0
aca57f6d-356,persona,75,ES,Este,2263,70.2,1132.63,0.85,0,31409851-0ca,ES701109641357,activa,319.28,401.2,9964.67,2478.94,2,1,84810d11-45c,activa,2022-09-05,1355,2000,1,b5dda746-484,tarjeta,2026-04-04 19:29:39,0,1,0,2,87.78,PIN,2,96cd9cd6-df88-42,1,FR,Provence,90.43.98.72,"43.2965,5.3698",ES588276992989,0
f4116b3f-0e5,empresa,26,GB,Escocia,2543,21.5,474.76,0.67,0,5f618077-094,ES565640583130,activa,252.21,293.43,813.13,1539.01,4,3,8fdd5c4d-303,caducada,2024-01-15,858,2000,0,4bfc7224-8ce,tarjeta,2026-01-20 20:29:52,0,0,0,1,59.26,PIN,1,9fcff4da-9176-41,1,GB,Escocia,81.81.85.30,"51.5074,-0.1278",ES777956317247,1
77e04840-4c5,autónomo,57,ES,Centro,2271,399.44,362.92,7.61,1,9681c09c-60f,ES277381781279,activa,169.99,178.46,1589.41,1766.69,4,5,1119ee3d-347,activa,2025-09-12,252,500,0,9cea6eca-abb,tarjeta,2026-02-26 20:32:49,0,0,8303949,1,1040.43,3DS,2,50d4b96e-4553-4c,1,ES,Centro,86.75.111.200,"40.4168,-3.7038",ES746081152789,1
280c4ae5-ab1,persona,38,ES,Centro,1141,104.2,244.26,2.14,1,4e081259-d23,ES519272191515,activa,969.88,1123.44,1580.54,3452.94,3,2,8ef6e283-b69,activa,2024-11-26,542,500,0,7b807ac7-fe5,tarjeta,2026-05-21 13:27:14,0,0,8235824,3,2973.73,firma,3,25839d30-cf6d-4c,1,ES,Centro,86.97.94.50,"37.3891,-5.9845",ES201620924370,0
ec106ecd-01b,autónomo,56,FR,Île-de-France,552,198.38,584.53,0.72,1,c2430c5e-982,ES178495205636,activa,715.64,620.23,53191.76,6889.65,7,5,672a893c-5e9,activa,2023-11-11,923,3000,0,3d491d45-85a,tarjeta,2026-04-03 01:41:26,1,0,14973,6,28.18,PIN,1,f1524ff1-3a1e-43,1,FR,Île-de-France,90.192.102.122,"48.8566,2.3522",ES912060771989,0
24178e67-037,autónomo,47,ES,Norte,2109,1626.73,343.15,1.98,0,f3cca902-4bb,ES758433839470,activa,552.82,557.72,14467.82,1419.77,4,3,d83b6967-c96,activa,2022-02-11,1561,2000,0,118df6f3-0f0,tarjeta,2026-04-08 09:32:53,0,0,0,1,697.02,contactless,2,1bf4368c-a710-49,1,BR,Minas Gerais,177.117.126.218,"-19.9167,-43.9345",ES363886459297,0
16737620-51b,premium,53,PT,Oporto,1884,71.51,164.08,1.71,2,fb9c9595-1a0,ES227947803982,activa,977.69,1249.57,1776.68,14931.29,5,0,a7686cae-2c9,bloqueada,2023-06-03,1084,3000,0,03934677-428,tarjeta,2026-01-29 10:56:38,0,0,2972125,4,141.69,PIN,1,04cfa006-55a0-40,0,PT,Oporto,85.83.102.248,"38.7223,-9.1393",ES201620924370,0
d07eea03-6b2,persona,73,FR,Normandía,400,154.13,500.25,3.51,3,7c93e678-ee5,ES853519891320,activa,3525.79,3747.98,3638.17,633.2,0,2,5e5f9b78-f22,activa,2021-12-28,1606,1000,0,fd4d185d-02b,tarjeta,2026-02-19 23:24:07,1,0,32919,3,5717.15,3DS,2,8b738b0d-a7ae-40,1,FR,Normandía,90.254.127.176,"48.8566,2.3522",ES577200694751,0
93995eba-579,persona,49,IT,Lazio,2669,449.75,795.67,1.71,1,4f20ddde-098,ES666664844450,activa,3294.48,3297.87,1225.0,13875.37,3,3,f7c1d5ee-a44,activa,2021-09-14,1711,2000,0,aea9499c-9d4,tarjeta,2026-01-28 19:15:40,0,0,547485,1,855.75,firma,1,de72f4ec-92cc-44,1,IT,Toscana,95.103.47.202,"40.8518,14.2681",ES724598368881,0
98783a11-808,autónomo,52,DE,Berlín,3414,277.41,42.97,0.51,2,5be3ef5d-254,ES325577376994,activa,205.93,192.17,101726.22,5101.51,6,0,21f986f0-43a,caducada,2025-04-30,387,2000,0,1db3b8c0-523,tarjeta,2026-02-12 01:40:52,1,0,6063858,4,75.95,3DS,1,1e72b4aa-72e9-4a,1,DE,Berlín,87.133.79.149,"53.5511,9.9937",ES936528249964,0
8cadf862-36a,persona,36,GB,Escocia,31,297.22,349.96,3.55,1,4f450dc6-efe,ES301429219087,activa,4349.55,4287.99,296.5,1145.01,0,1,9156131e-8c7,activa,2021-06-07,1810,2000,0,9f26000c-488,tarjeta,2026-02-19 14:53:27,0,0,75508,3,307.4,3DS,3,dd01feda-49ed-46,0,GB,Escocia,81.186.193.186,"51.5074,-0.1278",ES179561902580,0
d21ea252-323,empresa,79,BR,São Paulo,2390,409.36,207.15,1.67,0,6c72c4f1-d87,ES163205443947,bloqueada,5439.08,5535.17,129422.56,48333.01,3,2,2041f8a3-23f,activa,2024-02-08,834,500,0,bf44e812-b62,tarjeta,2026-02-10 16:17:48,0,0,4275717,1,393.01,PIN,2,e2c7ab91-7e65-4a,1,BR,São Paulo,177.100.73.142,"-22.9068,-43.1729",ES185564375281,0
e7160ee0-b50,persona,63,FR,Bretaña,3301,1308.32,173.02,1.05,0,1c210d3f-b7e,ES356212282950,activa,4243.41,3027.66,16350.22,23690.77,8,1,01efca54-f1d,activa,2022-07-23,1399,3000,1,3178308a-47e,transferencia,2026-02-08 16:32:31,0,1,0,0,12.42,PIN,1,d477c037-e135-4b,0,FR,Normandía,90.56.48.234,"45.7640,4.8357",ES546298202182,1
fc60fe49-c3c,persona,35,FR,Normandía,1178,3557.65,806.68,2.54,0,1d107bf6-20e,ES277495680056,activa,150.73,160.04,2486.32,3848.76,4,1,7896ad20-1d0,activa,2022-09-21,1339,500,0,0ac0ae90-bbb,transferencia,2026-02-18 14:20:15,0,0,1227063,1,27.04,contactless,1,e1eac89e-f7e2-46,1,FR,Normandía,90.57.216.112,"48.8566,2.3522",ES316047126733,0
5acc3a96-e17,premium,34,IT,Toscana,871,736.58,375.58,0.91,0,2455e571-b84,ES412670436477,activa,909.09,1066.35,12634.88,4688.09,2,1,43caf4de-370,activa,2022-12-19,1250,1000,1,524cf1c4-7d2,tarjeta,2025-11-26 09:33:48,0,0,11371,1,284.3,3DS,3,572a0835-8178-47,1,IT,Toscana,95.155.172.237,"45.4642,9.1900",ES573973863031,0
ba044677-aa0,premium,64,IT,Lombardía,1629,151.46,156.65,2.44,0,4d078e15-b5a,ES565176896166,activa,1927.33,2008.96,1682.88,4286.81,2,2,4019df2a-1b1,bloqueada,2023-05-12,1106,1000,0,f1d3878d-975,tarjeta,2026-05-17 05:25:41,1,1,2937931,4,5313.86,PIN,2,6052c9d0-1dec-43,1,IT,Lombardía,95.191.227.79,"40.8518,14.2681",ES328131243819,0
b2cdd49d-539,persona,54,DE,Baviera,3518,87.85,247.77,5.19,0,2397b455-f09,ES638880812270,activa,25537.37,19224.84,2795.87,545.44,3,2,388b6af6-7b1,activa,2021-08-20,1736,1000,2,9e45e12b-db3,tarjeta,2026-03-09 13:18:12,0,0,3618568,1,1131.28,firma,2,7308af9c-b0f5-46,1,DE,Baviera,87.140.239.142,"53.5511,9.9937",ES822114910862,1
9cfa3292-653,empresa,50,GB,Inglaterra,2372,20.14,343.75,3.8,1,88063bff-8f0,ES504773599138,activa,1395.23,1788.8,11352.95,6434.29,4,3,8e6a5339-213,activa,2022-09-03,1357,1000,0,7c68d11f-3c5,tarjeta,2025-11-26 03:44:03,1,0,249713,1,796.35,PIN,2,03b28891-d652-4a,0,GB,Inglaterra,81.144.247.149,"55.9533,-3.1883",ES366731275484,0
f19d791e-60a,persona,23,GB,Escocia,680,1660.89,627.11,8.83,1,df5056fa-ed2,ES906831326328,activa,6928.83,7843.57,7840.69,11647.34,6,3,982c4166-62f,activa,2023-11-05,929,1000,1,6ed7d40d-966,transferencia,2026-04-18 22:00:14,0,1,3805699,0,29.14,3DS,1,f811b778-fc2f-4f,1,GB,Escocia,81.44.162.182,"51.5074,-0.1278",ES864512228314,0
00085b0f-8e4,persona,72,DE,Hamburgo,363,1999.46,386.53,3.75,0,d8df224f-06b,ES572990465617,activa,153.05,163.18,112.05,8194.48,3,3,03fdb9a3-adc,activa,2024-03-05,808,2000,0,509188f5-b04,tarjeta,2026-02-10 18:13:16,0,0,86381,1,397.87,3DS,2,2ed7b464-9761-43,1,DE,Hamburgo,87.131.156.57,"53.5511,9.9937",ES725693487792,0
c75d0d03-557,autónomo,56,US,Texas,2551,808.82,718.76,2.85,0,977102f0-f75,ES196276798696,activa,8177.47,8077.32,11150.9,1424.91,3,2,5d1006ce-c74,activa,2025-12-24,149,5000,1,159f7cdc-428,tarjeta,2025-12-08 04:42:26,1,0,0,3,58.72,3DS,2,36419dce-fe53-46,0,US,Texas,73.123.212.249,"40.7128,-74.0060",ES194331822980,0
6a5df113-74a,persona,79,ES,Este,2310,269.21,589.09,0.69,0,a19a3cfe-509,ES444329706953,activa,5391.66,5667.17,2176.38,29525.43,1,1,65155244-f65,activa,2025-01-10,497,1000,2,c36a5301-629,tarjeta,2026-04-16 19:08:41,0,0,4548248,6,1134.48,PIN,3,caeb6a54-aa2b-4e,1,ES,Este,86.10.101.245,"37.3891,-5.9845",ES487072365016,1
f019c427-ee9,premium,65,DE,Hesse,968,4283.43,672.42,1.1,0,24dab311-5c7,ES502422364292,activa,1288.15,954.9,1112.35,1086.29,1,1,0118edee-a8a,caducada,2024-05-29,723,500,0,4b003c75-30c,tarjeta,2025-12-18 07:46:28,0,0,0,1,132.08,3DS,2,7c023e3a-f865-4c,1,DE,Hesse,87.108.220.7,"52.5200,13.4050",ES359058264943,0
fb0bf2a3-21c,persona,56,ES,Norte,1419,625.53,687.65,1.2,0,fd5f1168-efc,ES301736788491,suspendida,3203.27,3490.67,10301.92,3078.19,4,2,6fc047b1-212,activa,2022-03-01,1543,3000,0,ce5eeeec-087,tarjeta,2026-03-20 11:40:40,0,0,12784,2,161.85,firma,2,982d9201-a267-45,1,GB,Gales,81.249.107.104,"55.9533,-3.1883",ES446155466446,0
e4377a10-24e,autónomo,60,ES,Norte,2855,7030.8,227.88,5.44,1,9e00425f-774,ES274519269518,activa,4488.55,3405.1,898.37,2802.12,5,4,114a43aa-e03,caducada,2025-07-03,323,500,0,63882dbe-cb6,tarjeta,2026-05-16 02:49:11,1,1,4212568,2,2523.36,PIN,3,880519c8-a9b7-4d,1,ES,Sur,86.185.252.246,"39.4699,-0.3763",ES797348343453,0
fc4d1437-559,autónomo,28,FR,Bretaña,2520,291.8,117.27,2.84,0,87b72c00-de1,ES989859676880,activa,203.73,184.3,10340.49,6712.02,4,3,e2a38c0c-a5e,activa,2026-02-14,97,1000,0,4b4b9a50-740,tarjeta,2026-01-18 17:50:16,0,1,0,2,426.28,PIN,3,11093d8c-897b-45,1,FR,Bretaña,90.137.234.237,"48.8566,2.3522",ES239229508077,0
69b4b11a-21b,persona,82,FR,Provence,1792,1351.56,106.34,8.01,1,5f551d2c-bf6,ES897870613428,activa,32.79,34.63,1035.92,14322.94,0,3,9c8887ca-e13,activa,2022-04-22,1491,3000,0,2c498e3c-8eb,tarjeta,2026-04-22 18:34:10,0,0,942134,1,271.5,PIN,2,7eec2420-8e6d-48,0,FR,Provence,90.122.39.14,"43.2965,5.3698",ES833936678283,0
d3f3225c-dda,autónomo,25,DE,Berlín,384,88.92,224.12,6.44,0,4ce66e52-ea6,ES452747607063,bloqueada,3412.75,2655.33,2349.11,31049.25,7,1,29aabafd-1ec,activa,2023-09-25,970,2000,1,ae9413aa-965,tarjeta,2026-01-07 03:24:32,1,0,29414,4,52.34,PIN,1,0447aa39-1ed9-4b,1,DE,Berlín,87.188.152.53,"53.5511,9.9937",ES565389942747,0
38e0fbc4-3b8,premium,20,GB,Gales,2673,1424.76,453.22,0.84,3,7461b1bc-e61,ES943319691020,activa,971.19,871.52,12303.98,5170.33,5,3,660682ed-72b,caducada,2024-09-23,606,3000,0,3cb1cd83-6eb,tarjeta,2026-03-13 17:05:48,0,0,0,2,533.22,firma,2,09371716-8ae2-42,1,GB,Gales,81.134.233.244,"55.9533,-3.1883",ES333973804896,0
28e75756-181,empresa,57,ES,Centro,2030,1387.77,1294.28,8.09,0,7679282c-e5c,ES199556577036,activa,1666.47,1627.91,106.78,318.6,2,2,73c9ea5d-0ec,activa,2024-08-09,651,2000,0,bb56dd84-cc9,transferencia,2026-02-28 11:39:18,0,1,0,1,81.88,PIN,2,a6040bae-0537-45,0,FR,Bretaña,90.48.174.134,"45.7640,4.8357",ES778185526462,0
6f7a80d7-cad,persona,69,US,Nueva York,3162,1087.87,1080.0,3.37,0,b5563455-302,ES823624256288,activa,199.24,212.74,4978.86,2890.55,6,3,72332266-19b,activa,2022-04-21,1492,2000,0,27e064e8-f65,tarjeta,2026-02-01 11:25:20,0,1,3352242,3,193.73,PIN,1,b30690e2-ad78-40,0,US,Nueva York,73.135.245.24,"34.0522,-118.2437",ES937927498381,0
0adaa962-efe,empresa,27,FR,Bretaña,252,2817.98,1252.26,2.07,1,64204507-93e,ES116461559742,cerrada,90.46,85.79,5119.24,4375.53,0,2,3fc406ef-1c3,activa,2023-08-31,995,2000,0,5aac3ec4-04e,tarjeta,2025-12-15 17:44:31,0,0,0,3,71.38,huella,2,8bb90c42-8cd6-4f,1,FR,Bretaña,90.38.99.43,"48.8566,2.3522",ES687049427183,0
ba044677-aa0,premium,64,IT,Lombardía,1629,151.46,156.65,2.44,1,4d078e15-b5a,ES565176896166,activa,1927.33,2008.96,1682.88,4286.81,2,2,4019df2a-1b1,bloqueada,2023-05-12,1106,1000,0,c1ed3bb1-7da,tarjeta,2026-03-21 14:09:15,0,1,0,4,294.49,firma,1,ed7f6bfe-effc-47,1,IT,Lombardía,95.10.92.38,"41.9028,12.4964",ES363886459297,0
4994ee20-744,persona,33,ES,Sur,1089,133.25,532.51,14.89,1,5369ad1f-c03,ES575605416274,activa,710.96,842.39,21590.2,8820.81,3,1,a6ac07c0-4f7,bloqueada,2023-09-13,982,3000,0,7684d3d3-fcf,transferencia,2026-03-06 12:25:04,0,0,0,2,512.45,PIN,2,fecf71b4-b95d-4f,1,FR,Bretaña,90.242.73.4,"45.7640,4.8357",ES637507272878,0
7956d87e-401,autónomo,32,DE,Berlín,1294,24.87,23.0,0.91,2,03dbe7b2-96e,ES257105967170,activa,1122.1,797.95,15265.73,1609.27,3,1,36cdc66d-ec1,activa,2023-11-06,928,1000,0,8fd05177-fe7,tarjeta,2026-05-14 18:29:38,0,0,11656095,5,39.56,3DS,2,3e0cf192-f1db-43,0,DE,Berlín,87.64.155.83,"48.1351,11.5820",ES713617342793,0
40aa7274-bdc,persona,71,DE,Berlín,3330,353.15,483.97,1.47,0,9782fbd3-43f,ES625142462316,activa,362.23,327.21,1855.64,2737.27,2,4,bcc2278d-239,activa,2021-12-16,1618,2000,0,e7676873-f9b,tarjeta,2026-03-10 20:22:01,0,0,0,2,156.08,contactless,1,2ec53c59-c9b7-41,1,DE,Berlín,87.160.49.9,"53.5511,9.9937",ES144381527355,0
5a7c69e5-3cb,autónomo,27,BR,Río,993,177.5,435.58,1.05,4,cd571354-d6f,ES404422308176,bloqueada,3610.83,3287.86,20226.31,25280.62,7,0,050190e3-f4f,activa,2021-06-29,1788,1000,0,5ff7af7d-b26,tarjeta,2026-05-10 11:28:02,0,1,9495567,2,186.1,PIN,2,65f1912c-a5f0-45,1,BR,Río,177.246.22.8,"-23.5505,-46.6333",ES662034568146,0
44c7f31e-df3,empresa,31,PT,Algarve,878,382.82,335.71,5.3,3,dddc9ceb-362,ES344554189866,activa,19783.39,14512.99,301.73,5129.74,1,3,46bd2513-d36,activa,2024-10-01,598,1000,0,3d8b5caf-65b,tarjeta,2026-01-16 23:40:36,1,0,973812,1,745.54,PIN,2,054d1090-8ba6-43,1,PT,Algarve,85.214.82.110,"41.1579,-8.6291",ES963342216098,0
920089fb-585,persona,75,ES,Oeste,2279,167.87,309.46,3.54,0,982243b0-987,ES977291350151,activa,6571.08,7019.27,593.0,13318.43,2,1,3742cf57-ac4,activa,2024-02-24,818,3000,0,15461bab-2b3,tarjeta,2025-12-01 10:05:39,0,0,732709,2,143.98,firma,1,2432a10c-2c9c-4d,1,ES,Oeste,86.188.4.231,"39.4699,-0.3763",ES692719857655,0
cab7277d-32b,empresa,32,FR,Normandía,534,437.74,394.72,0.6,1,5a7ce1f8-1c3,ES365323949391,activa,180.41,157.68,2759.82,3277.18,2,3,43420f76-61d,activa,2025-03-23,425,2000,0,cdcb2613-bc4,tarjeta,2026-04-16 16:42:55,0,0,8233,3,114.27,3DS,1,51814938-5e33-42,1,FR,Normandía,90.104.165.142,"48.8566,2.3522",ES386438967614,0
a9a45498-069,autónomo,66,FR,Bretaña,1334,276.86,86.25,0.69,0,7be74443-f12,ES309659954581,activa,657.71,679.65,1355.18,18433.83,5,4,4fcf1644-01b,activa,2025-06-15,341,1000,0,ced985fd-d14,tarjeta,2026-05-04 03:05:02,1,0,62529,2,1312.65,3DS,1,3735fe1d-9f47-44,1,FR,Bretaña,90.105.42.187,"45.7640,4.8357",ES538062670125,0
ba044677-aa0,premium,64,IT,Lombardía,1629,151.46,156.65,2.44,1,af8d803c-233,ES592454787055,activa,987.6,806.74,140.91,1216.65,1,0,1d9bb7ab-3b9,activa,2025-04-22,395,2000,0,b60f4d91-fe9,transferencia,2026-02-05 06:31:24,0,0,79010,4,242.86,firma,3,1e8998f8-42b0-46,1,IT,Lombardía,95.144.58.183,"40.8518,14.2681",ES817878392763,0
ec902e5f-e9c,autónomo,30,ES,Este,2004,75.1,719.62,0.64,0,24f1db01-a22,ES768977355020,activa,1349.3,1277.66,801.43,7835.62,2,4,5c6d159a-bb5,caducada,2025-08-03,292,2000,1,718c36cd-9a1,tarjeta,2025-12-15 11:30:06,0,0,0,2,293.47,3DS,2,00fc1367-b048-49,1,ES,Este,86.212.81.42,"41.3874,2.1686",ES442618460715,0
5302d0dc-27c,persona,54,ES,Oeste,3577,171.61,999.98,2.54,1,3d226c33-a77,ES287805553674,activa,455.07,469.41,13524.46,21980.6,1,1,531a907f-988,activa,2026-02-08,103,3000,0,fb80b249-888,tarjeta,2026-02-07 06:26:41,0,1,4287138,2,654.08,firma,1,9332f026-820d-45,1,ES,Oeste,86.186.145.137,"40.4168,-3.7038",ES887337921383,0
cd00d0f8-38a,persona,35,ES,Este,2975,141.85,112.05,0.84,0,56db4591-e56,ES334537859134,activa,509.41,576.88,25225.13,2861.93,4,0,ca55277b-910,activa,2023-06-08,1079,2000,0,2242fc24-27e,tarjeta,2026-03-31 03:23:38,1,0,46605,3,274.09,firma,3,c455e76c-0989-4a,1,FR,Bretaña,90.45.240.78,"45.7640,4.8357",ES832186431429,0
