id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,dataset_origen,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
2740a572-a95,persona,79,ES,Centro,2596,107.17,277.92,2.81,0,c1cfe0ba-2c6,ES148436436677,activa,978.52,1223.13,3147.08,720.94,0,1,d910ed1e-6c0,activa,2026-05-16,7,5000,1,24ab9591-d0a,transferencia,2026-01-25 11:40:17,0,1,78770,6,239.95,firma,0,b9911f9b-7f1e-42,0,PT,Oporto,86.212.184.220,"40.4168,-3.7038",ES272127431227,1,v2,11,6,0,0,0.04799,0.24521726689285858,2.2389661285807594,0.8000130811933318,0.22908219683007744,2426.14,0.14285714285714285,7.617016414670374e-05,0.024462110757784847,1439.6999999999998,7.112328767123287,1,1,0,5.4845894430863416,6.887062655757048,6.581942032946548,8.054548022175,11.274300187805311,0.004566789293416212,0,1,1439.6999999999998,4,1,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,3020,0.18543046357615894,1668,0.2577937649880096,603,0.24543946932006633,184,0.2391304347826087,0.9933,1,1
3c9b5438-9f2,persona,82,ES,Norte,2634,1891.02,999.03,1.61,0,8938d25b-f93,ES735048180445,activa,329.48,397.43,6703.05,4918.47,3,4,1ba819c0-73d,activa,2025-04-25,393,500,1,a327c138-394,tarjeta,2026-04-24 12:12:24,0,0,6732,2,311.3,3DS,2,935bba7f-22b3-41,1,ES,Norte,86.124.52.80,"37.3891,-5.9845",ES267719978028,0,v2,12,4,1,0,0.6226,0.9448221439844603,0.16462015208723335,0.8290264952318648,0.733765972206682,1784.58,0.14285714285714285,0.0002970444081390168,0.07947010597880425,622.6,7.2164383561643834,0,0,1,5.7439642642890325,5.800546143088509,8.500956080106517,8.810467100367998,8.814776088545281,0.0176678445229682,0,0,622.6,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,826,0.0774818401937046,0.0074,0,0
23c49c75-dca,persona,62,ES,Este,1905,566.49,174.95,4.9,0,6ea9ed15-0e6,ES491303346397,activa,342.3,299.94,898.5,11023.13,3,3,0b0bdbbe-7b9,activa,2023-03-20,1160,3000,1,5d047de0-e62,transferencia,2026-05-08 11:48:40,0,0,76263,3,59.58,3DS,2,19bae9a1-82c5-4f,1,ES,Sur,86.195.163.70,"37.3891,-5.9845",ES445741596774,0,v2,11,4,1,0,0.01986,0.1740578439964943,0.10517396600116506,1.1412282456491298,12.268369504730105,-10124.63,0.14285714285714285,3.9337039756634846e-05,0.009997666744441852,178.74,5.219178082191781,0,1,1,4.103964805599091,5.838604700463646,9.30784178563674,6.801839053390588,11.241956284173414,0.0023583978617192723,0,0,178.74,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,694,0.08789625360230548,0.0098,0,0
8e8d5f5b-b86,persona,79,ES,Este,2387,204.56,22.75,4.68,0,e46d1ce4-a2a,ES972875279531,activa,401.53,357.38,3979.81,834.79,3,0,ca6c54e1-940,caducada,2023-11-28,907,500,0,9dd38a99-50c,tarjeta,2026-05-12 16:31:54,0,0,19709,2,1091.57,firma,1,02f87a91-f441-44,1,ES,Este,86.186.32.78,"39.4699,-0.3763",ES654933561114,0,v2,16,1,1,0,2.18314,2.7185266356187583,5.336184982401251,1.1235379707873971,0.20975624464484485,3145.02,0.0,0.00010147133434804668,0.07146170765846831,2183.14,6.53972602739726,0,0,1,6.996287998143688,5.997769628242576,6.72837738535741,8.289240595159528,9.888881400146765,0.006070109767818301,0,0,2183.14,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,860,0.06976744186046512,0.0377,0,0
3cd92fcc-b2f,persona,73,ES,Norte,2006,88.98,733.61,0.83,0,773c1be9-a2e,ES496031932182,activa,773.11,756.48,2158.24,2435.83,5,2,0dc3b7ea-a26,activa,2025-03-05,444,2000,0,e8c00215-c15,tarjeta,2026-01-24 09:43:40,0,1,64296,0,17.87,contactless,1,9bc6cd1f-2f44-4a,1,ES,Norte,86.218.22.56,"37.3891,-5.9845",ES358841489429,0,v2,9,5,0,0,0.008935,0.023114433909792915,0.20083164756124972,1.02198339678511,1.1286186893023946,-277.59000000000015,0.0,0.0,0.03782210889455527,0.0,5.495890410958904,0,0,1,2.9375733593804587,6.651713982354847,7.798453293292955,7.677511586911972,11.07126825283867,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,484,0.08057851239669421,3877,0.07712148568480784,826,0.0774818401937046,0.0035,0,0
843696c1-128,persona,82,GB,Gales,2733,2534.1,482.94,1.29,0,87b52c8c-051,ES968402889377,suspendida,461.93,537.96,1186.2,20131.91,3,1,5bc79cc3-a01,activa,2025-11-07,197,1000,0,f0b00045-d44,tarjeta,2026-02-18 08:41:01,0,0,20850,6,264.76,firma,2,509211bf-35d8-45,1,GB,Gales,81.67.209.199,"53.4808,-2.2426",ES289941219068,0,v2,8,2,1,0,0.26476,0.57316043556383,0.10447890769898584,0.858669789575433,16.971766987017364,-18945.71,0.0,0.00028775598292647833,0.053790620937906215,1588.56,7.487671232876712,0,0,1,5.582593645864985,6.137575854751223,9.91011106854367,7.079352872413116,9.94515718770752,0.01721664275466284,0,1,1588.56,4,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,233,0.1630901287553648,6980,0.135243553008596,1668,0.2577937649880096,751,0.22237017310252996,256,0.25,0.0749,0,0
0bf8b23a-e8f,premium,27,PT,Algarve,261,434.94,334.14,9.22,0,b39b1918-efa,ES781350620277,activa,4013.14,4026.61,3704.46,2643.16,2,0,6fe24d51-4c2,activa,2023-04-20,1129,2000,0,b87e51ee-1cd,tarjeta,2026-02-25 00:10:39,1,0,27451,2,117.04,firma,2,a297d0c0-8a5c-48,1,PT,Algarve,85.217.79.235,"38.7223,-9.1393",ES578357932775,0,v2,0,2,1,0,0.05852,0.029164195617396853,0.2690945877592312,0.9966547542473693,0.7135075017681389,1061.3000000000002,0.0,7.285443683520327e-05,0.2013204339783011,234.08,0.7150684931506849,0,0,1,4.771023550074739,8.297578406675317,7.880108713512819,8.21756268656861,10.220194304028526,0.004361891606993566,0,0,234.08,4,0,False,0,1181,0.14225232853513972,443,0.14672686230248308,186,0.14516129032258066,6980,0.135243553008596,1668,0.2577937649880096,603,0.24543946932006633,223,0.2600896860986547,0.0061,0,0
4a4455e4-955,premium,30,ES,Centro,1948,378.61,442.83,3.91,0,db7cbdd3-56b,ES136769616390,activa,1123.36,945.32,2937.08,421.15,2,3,8bd10e46-da9,activa,2026-04-12,41,3000,0,e22cc43d-0db,tarjeta,2025-11-28 05:16:21,1,0,54160,3,1763.96,3DS,2,0297a9d4-5b87-43,1,ES,Centro,86.86.171.245,"39.4699,-0.3763",ES946984467355,0,v2,5,4,1,0,0.5879866666666667,1.5702535251388692,4.659042286257627,1.1883383404561416,0.14339071458727715,2515.93,0.0,5.5390410073669245e-05,0.031509616346121795,5291.88,5.336986301369863,0,0,1,7.475883306221071,7.02496926387095,6.045360701115509,7.985511585770869,10.899716371226633,0.0033198081888601992,0,0,5291.88,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,712,0.07443820224719101,0.0123,0,0
a5a8c0bb-11b,premium,68,DE,Baviera,2207,496.71,757.92,2.34,0,24098aac-c05,ES758037208561,suspendida,11453.16,8747.67,2535.19,3678.54,2,1,2ef91a3d-aad,activa,2024-10-02,598,3000,0,3d80ae6e-574,tarjeta,2025-12-05 00:51:20,1,0,36356,4,101.72,contactless,3,0e80014c-f812-46,1,DE,Baviera,87.134.74.251,"53.5511,9.9937",ES209923635511,0,v2,0,4,1,0,0.03390666666666667,0.008881391685788028,0.20478750176159127,1.3092812143119252,1.4509918388759817,-1143.35,0.0,0.00011002007866435625,0.29157928069064365,406.88,6.046575342465753,0,0,1,4.632006839941651,9.346108261775393,8.210543023349825,7.8384182338863155,10.501142036636598,0.006590509666080844,0,1,406.88,4,0,True,0,1181,0.14225232853513972,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,484,0.08057851239669421,1179,0.15521628498727735,282,0.1276595744680851,0.0022,0,0
73bd54b3-c50,empresa,40,ES,Norte,2884,2890.71,820.45,6.07,0,12195cc2-c3f,ES866669616180,activa,1635.14,1340.83,2731.34,233.32,5,2,5e8feaee-f1a,activa,2023-12-22,883,1000,1,cdc10ac0-109,tarjeta,2026-02-22 15:27:01,0,1,80914,2,62.96,3DS,0,0d9d1c48-a001-4a,1,ES,Oeste,86.168.61.88,"39.4699,-0.3763",ES252683879728,0,v2,15,6,0,0,0.06296,0.03850434825152586,0.021780116303607072,1.2194983704123568,0.08542327209355115,2498.02,0.14285714285714285,2.4717295927825495e-05,0.13406959304069593,125.92,7.901369863013699,0,1,1,4.158257887965753,7.400095088073525,5.456687702519478,7.912913663898987,11.301154499950986,0.0014819571714377456,0,0,125.92,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.1631,0,0
4b326a93-bee,persona,33,ES,Este,1,218.13,349.93,5.28,0,1ce38724-c3c,ES542552379245,activa,164.4,161.36,1852.44,4053.92,5,1,e91188ca-939,robada,2025-03-31,418,2000,0,128d83d3-8c0,tarjeta,2025-12-14 06:19:24,0,1,5,18,1846.85,3DS,0,226b4190-c13f-4d,0,PT,Algarve,87.68.252.180,"52.5200,13.4050",ES955940964479,1,v2,6,6,0,0,0.9234249999999999,11.233880778588807,8.466740017420804,1.0188398611799703,2.1884217572498974,-2201.48,0.0,3.0,0.008067596620168992,33243.299999999996,0.0027397260273972603,1,1,0,7.521778080076093,5.108366782589591,8.307686237624937,7.524798650877187,1.791759469228055,16.615384615384617,1,1,33243.299999999996,0,1,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3097,0.1798514691637068,603,0.24543946932006633,223,0.2600896860986547,0.9997,1,2
9624f7e9-2c9,premium,31,ES,Oeste,2861,456.71,210.66,3.36,0,9a4f0d3a-1a3,ES219166360673,activa,554.46,706.62,226.12,18554.73,0,2,6d7f8737-bc3,activa,2024-12-26,513,2000,0,f3c2ff44-5b1,tarjeta,2026-01-29 14:03:52,0,0,32795,1,585.64,PIN,2,df949e5c-7f14-4c,1,FR,Bretaña,90.0.51.8,"48.8566,2.3522",ES146581633627,0,v2,14,3,1,0,0.29281999999999997,1.0562348952133607,1.2823016794026845,0.7846650250488241,82.05700513001946,-18328.61,0.0,3.049152335650689e-05,0.03532923353832308,585.64,7.838356164383562,1,1,0,6.374411343785544,6.319796599286322,9.828533915216086,5.425478512164716,10.398061835716069,0.0018262060569167553,0,0,585.64,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0532,0,0
dfc9974b-f91,persona,52,FR,Normandía,3054,336.73,186.41,3.89,0,3c87f24f-91e,ES772086902285,activa,2134.88,2774.91,859.52,1772.05,2,1,0dccc5f9-90c,activa,2023-01-04,1235,3000,1,e434fecc-547,transferencia,2026-02-23 06:54:43,0,0,69625,2,53.86,3DS,2,200f039b-7e3d-4b,1,FR,Normandía,90.182.115.140,"45.7640,4.8357",ES141107143485,0,v2,6,0,1,0,0.01795333333333333,0.02522858427639961,0.15995010839545035,0.769351078052982,2.0616739575577068,-912.53,0.14285714285714285,2.8724901617211963e-05,0.09249391686943768,107.72,8.367123287671232,0,0,1,4.004784485509457,7.666634018726662,7.480456506466195,6.757536857682484,11.150893339783535,0.0017220348712061418,0,0,107.72,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,382,0.17539267015706805,3020,0.18543046357615894,3097,0.1798514691637068,1581,0.12966476913345984,361,0.14681440443213298,0.0081,0,0
69f1b89e-144,persona,28,GB,Inglaterra,1804,1842.46,11.58,10.08,0,8ede4371-04e,ES399307170478,activa,407.23,390.27,122.46,458.97,4,2,6e23fb37-ed7,activa,2023-06-29,1059,2000,0,051d1375-dba,transferencia,2026-02-19 21:46:25,0,0,61108,2,394.76,huella,2,4e43b20c-b296-49,1,GB,Inglaterra,81.240.208.176,"53.4808,-2.2426",ES194331822980,0,v2,21,3,1,0,0.19738,0.9693784839034452,0.21425702593272036,1.0434570938068517,3.7479176874081337,-336.51000000000005,0.0,3.2728403344842825e-05,0.01951252437378131,789.52,4.942465753424657,0,0,1,5.980807966919453,6.011830741060833,6.13116126996509,4.81591721696575,11.02041443382118,0.0019618100967826314,0,0,789.52,4,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,188,0.16489361702127658,3020,0.18543046357615894,976,0.10450819672131148,751,0.22237017310252996,226,0.23008849557522124,0.0051,0,0
ab6c55e7-101,persona,29,GB,Gales,778,167.24,890.03,3.24,0,2a7b4727-c49,ES456099105911,activa,1702.3,1690.19,2619.66,314.08,9,0,b0bcd011-77f,activa,2022-04-11,1503,3000,1,79c1463f-628,tarjeta,2026-05-05 13:47:17,0,0,62079,2,4714.03,PIN,1,ac4caede-66a4-4b,1,GB,Gales,81.175.205.199,"55.9533,-3.1883",ES385319880576,0,v2,13,1,1,0,1.5713433333333333,2.7692122422604712,28.18721597703898,1.0071648749548867,0.11989342128367804,2305.58,0.14285714285714285,3.2216494845360825e-05,0.05633778874037532,9428.06,2.1315068493150684,0,0,1,8.458510557719638,7.440322824866532,5.752826574835123,7.871181473428496,11.0361791548571,0.0019311543475112247,0,0,9428.06,4,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,233,0.1630901287553648,6980,0.135243553008596,3775,0.09960264900662252,751,0.22237017310252996,256,0.25,0.0156,0,0
27186b2a-b2b,premium,27,FR,Bretaña,3144,254.05,558.07,11.82,0,1bdec9bb-b4c,ES156756910556,activa,361.45,393.79,4370.73,333.54,2,2,370e48f0-3f5,activa,2021-12-05,1630,500,0,bc324598-095,tarjeta,2025-12-25 12:13:28,0,0,53718,1,2080.72,firma,2,74cb004b-7fa6-46,0,FR,Bretaña,90.58.212.25,"48.8566,2.3522",ES764666484128,0,v2,12,3,1,0,4.16144,5.756591506432424,8.19019877976776,0.9178750095228421,0.07631219498802261,4037.1899999999996,0.0,1.861538747929038e-05,0.07874225154969007,2080.72,8.613698630136986,0,0,0,7.640949754059766,5.8928865337468865,5.812756453883862,8.38291409075629,10.891522035422959,0.0011156978690170702,0,0,2080.72,4,0,False,0,1181,0.14225232853513972,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,1668,0.2577937649880096,1581,0.12966476913345984,435,0.1310344827586207,0.2401,0,0
9921c75d-cc4,persona,18,IT,Lazio,933,540.22,130.65,1.22,0,ccb9d516-c7c,ES338819614192,activa,790.53,736.7,10851.53,7629.24,5,2,ee9f8227-421,activa,2024-03-28,786,1000,0,9dd31a17-5a8,transferencia,2026-01-16 03:38:46,1,0,44541,1,171.53,PIN,2,4dafb01b-2648-4d,1,IT,Lazio,95.127.95.9,"41.9028,12.4964",ES927644523833,0,v2,3,4,1,0,0.17153,0.2169810127382895,0.3175187886416645,1.0730690918962942,0.703056619665614,3222.290000000001,0.0,2.2450720668133446e-05,0.07366263373662635,171.53,2.5561643835616437,0,0,1,5.150571134393773,6.6739677813191385,8.93987457856756,9.292153511509941,10.704187843260796,0.0013452613170108294,0,0,171.53,4,0,False,0,5438,0.1526296432511953,703,0.1891891891891892,193,0.21243523316062177,3020,0.18543046357615894,3775,0.09960264900662252,788,0.2398477157360406,206,0.25728155339805825,0.0048,0,0
701e2c01-f95,persona,60,ES,Norte,3357,2801.77,786.8,1.3,0,a9583b2a-6b3,ES233039763324,activa,102.71,107.56,430.42,80968.96,8,1,8b0c8b76-7ce,activa,2023-04-25,1124,3000,0,7a976619-c0f,tarjeta,2026-04-20 11:05:54,0,0,28412,1,3650.08,firma,1,6f770628-6b06-47,1,DE,Hamburgo,87.2.237.139,"53.5511,9.9937",ES306178570129,0,v2,11,0,1,0,1.2166933333333334,35.537727582513874,1.3027764591668838,0.9549088880624766,188.11616560568748,-80538.54000000001,0.0,3.519515714637666e-05,0.0035852138262057933,3650.08,9.197260273972603,1,1,0,8.202778293220561,4.641598542601643,11.301833500669911,6.067082093566571,10.254602065894211,0.0021073335206518683,0,0,3650.08,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,1668,0.2577937649880096,1179,0.15521628498727735,322,0.17080745341614906,0.4868,1,3
f024699c-d37,persona,71,ES,Sur,3490,668.17,1103.9,0.76,0,65a99367-d27,ES656434140160,cerrada,623.76,469.48,8192.48,25886.82,5,2,1f375fb3-13d,activa,2024-06-19,703,500,1,a821a0af-da1,transferencia,2026-01-29 00:53:50,1,0,12253,2,391.12,3DS,1,c3bbda46-26fc-42,1,ES,Sur,86.104.232.115,"40.4168,-3.7038",ES832348420663,0,v2,0,3,1,0,0.78224,0.6270360395023727,0.5853600131703011,1.328618897503621,3.1598270609143997,-17694.34,0.14285714285714285,0.00016321201240411296,0.09387722455508898,782.24,9.561643835616438,0,0,1,5.971567915393526,6.437367575989522,10.161527866805615,9.011093995024003,9.4136076932856,0.009745797124989849,0,0,782.24,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,793,0.13366960907944514,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,694,0.08789625360230548,0.0074,0,0
87d548d4-598,persona,39,DE,Baviera,467,377.46,604.3,0.86,0,5397d5fa-135,ES642107598697,bloqueada,720.64,686.31,1254.71,8485.7,1,2,b47f64bb-1d0,activa,2025-08-28,268,5000,1,ad5afefd-d1e,tarjeta,2026-03-19 17:07:38,0,0,45,0,16.5,PIN,0,a4759290-2284-42,0,ES,Oeste,87.3.102.222,"48.1351,11.5820",ES526306529787,1,v2,17,3,1,0,0.0033,0.022896314387211368,0.043713241138133845,1.0500211274788362,6.763076726893067,-7230.990000000001,0.14285714285714285,0.0,0.013725925481490368,0.0,1.2794520547945205,1,1,0,2.8622008809294686,6.581526399584602,9.046255511165347,7.135456428648802,3.828641396489095,0.0,0,0,0.0,1,1,False,0,5438,0.1526296432511953,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,785,0.07770700636942675,0.9892,1,1
72a996bc-928,autónomo,54,DE,Baviera,194,1128.67,331.2,4.05,0,d55b546c-bcf,ES936378269991,activa,2604.14,2644.16,2194.37,2585.47,5,2,2b6b0553-d16,activa,2026-03-29,55,2000,0,991eb526-775,tarjeta,2026-03-13 22:25:35,0,0,78559,3,9.83,PIN,3,a1af099c-d457-4d,0,DE,Baviera,87.164.46.172,"53.5511,9.9937",ES533559668292,0,v2,22,4,1,0,0.004915,0.0037747586535286123,0.008709365890827256,0.9848647585622655,1.1782288310540154,-391.0999999999999,0.0,3.818737270875764e-05,0.13220138993050345,29.490000000000002,0.5315068493150685,0,0,0,2.382320061012899,7.865241695545678,7.858049290690822,7.694105876224075,11.271617943028348,0.002289522888869103,0,0,29.490000000000002,4,0,False,0,1547,0.1577246283128636,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,282,0.1276595744680851,0.0158,0,0
36892b23-3c8,persona,84,ES,Centro,488,540.63,1385.32,3.27,0,ed2e228f-1e0,ES659061501491,activa,497.98,625.37,5929.1,710.0,4,6,77d32908-1c8,caducada,2021-10-21,1675,1000,0,edb896ee-681,transferencia,2025-12-17 01:55:50,1,0,25534,3,10.81,PIN,2,a3510c2c-73f0-47,1,ES,Centro,86.185.116.192,"37.3891,-5.9845",ES593045934697,0,v2,1,2,1,0,0.01081,0.0217076991043817,0.019995190795923275,0.796296592417289,0.11974835978479026,5219.1,0.0,0.00011748580379870765,0.06253074692530747,32.43,1.336986301369863,0,0,1,2.468946630209271,6.212566014787967,6.566672429803241,8.687796355255994,10.147805339081744,0.007032898335547394,0,0,32.43,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,3020,0.18543046357615894,3775,0.09960264900662252,3877,0.07712148568480784,712,0.07443820224719101,0.0027,0,0
71bef2ae-eb2,premium,72,DE,Hamburgo,2679,172.97,363.66,1.22,0,6df24b93-a66,ES278226320613,activa,1800.04,1683.66,1819.77,35821.47,4,1,c7b3353c-a45,bloqueada,2022-12-31,1239,1000,2,e0d12eef-8ed,tarjeta,2026-02-28 23:26:55,1,1,51811,4,58.35,PIN,2,f5ec7f2d-2bbc-4a,1,DE,Hamburgo,87.39.158.20,"48.1351,11.5820",ES117275144696,0,v2,23,5,0,0,0.05835,0.03241594631230417,0.33734173556108,1.0691232196524239,19.684613989680017,-34001.700000000004,0.2857142857142857,7.72021925422682e-05,0.16834916508349165,233.4,7.33972602739726,0,0,1,4.083452121055677,7.496119554812719,10.486330629127918,7.5070147675221115,10.855377061650147,0.004626862794239556,0,1,233.4,4,0,True,0,1181,0.14225232853513972,1157,0.14088159031979255,295,0.15593220338983052,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,322,0.17080745341614906,0.0137,0,0
d08bd868-39f,empresa,26,GB,Escocia,2543,21.5,474.76,0.67,0,ccde6493-c31,ES565640583130,activa,252.21,293.43,813.13,1539.01,4,3,6c1c76db-142,caducada,2024-01-16,858,2000,0,dea457ed-133,tarjeta,2025-12-12 07:55:49,0,0,30192,4,81.32,3DS,2,8f28f256-51c7-4e,0,GB,Gales,81.246.87.78,"51.5074,-0.1278",ES305886667072,0,v2,7,4,1,0,0.040659999999999995,0.32242972126402597,3.7823255813953485,0.859523566097536,1.8926985844821862,-725.88,0.0,0.00013248103865134303,0.014670766461676917,325.28,6.967123287671233,0,1,0,4.410614091525794,5.534219183960909,7.339544188893085,6.702120058410734,10.315365388416483,0.007933359777865927,0,1,325.28,4,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,3097,0.1798514691637068,751,0.22237017310252996,256,0.25,0.0797,0,0
c468e258-0de,empresa,64,BR,Minas Gerais,1144,1211.35,109.16,2.4,0,2f8a9458-0a4,ES654151117547,activa,3464.56,4409.68,1861.74,663.39,2,5,5ceaa22d-6cc,activa,2025-11-08,196,1000,0,ef83ef36-8f0,tarjeta,2026-02-09 02:51:55,1,0,7023,5,955.13,3DS,1,3a07a5bf-938c-4b,1,US,Florida,177.168.232.125,"-19.9167,-43.9345",ES791190642711,0,v2,2,0,1,0,0.95513,0.27568580137160276,0.7884839228959426,0.7856715226501696,0.3563279512713913,1198.35,0.0,0.0007118451025056948,0.4409239076092391,4775.65,3.1342465753424658,1,1,0,6.862893887070114,8.150629514727134,6.498869326451878,7.529803801012502,8.857088135314953,0.042354934349851756,0,1,4775.65,4,0,True,0,1834,0.14285714285714285,514,0.1517509727626459,178,0.1797752808988764,6980,0.135243553008596,3097,0.1798514691637068,577,0.268630849220104,123,0.35772357723577236,0.6108,1,2
db25d2c8-801,premium,26,ES,Norte,3005,637.39,265.4,4.7,0,8a21b79e-549,ES183053600849,activa,8963.98,11439.62,4144.88,32198.19,2,2,150acc04-ef9,extraviada,2026-02-13,99,1000,0,7c4c5ce0-c96,transferencia,2026-04-30 02:18:15,1,0,54504,16,982.31,3DS,1,40f5afa2-e852-44,0,IT,Campania,86.86.101.93,"39.4699,-0.3763",ES901880317676,0,v2,2,3,1,0,0.9823099999999999,0.10958413561833025,1.541144354319961,0.7835907136775522,7.768183879871069,-28053.309999999998,0.0,0.00029355105036235206,1.1438476152384762,15716.96,8.232876712328768,1,1,0,6.890924431570664,9.101081155138809,10.379696575936597,8.329870349016794,10.906047719562459,0.017594018033868484,0,1,15716.96,4,1,True,0,1181,0.14225232853513972,4489,0.14591222989529962,984,0.16361788617886178,3020,0.18543046357615894,3097,0.1798514691637068,788,0.2398477157360406,210,0.23809523809523808,0.9995,1,2
49770d0e-011,persona,77,ES,Norte,940,501.37,327.9,3.58,0,fd256976-896,ES633280879697,activa,384.75,348.81,1516.94,8356.25,0,2,e22519e9-073,activa,2023-11-28,907,2000,0,6b1029d5-826,tarjeta,2026-04-10 00:59:07,1,0,18111,2,21.5,3DS,2,16037272-9967-49,0,ES,Norte,86.205.202.208,"41.3874,2.1686",ES795544845471,0,v2,0,4,1,0,0.01075,0.05588044184535412,0.0428825019446716,1.1030360368108711,5.5086226218571595,-6839.3099999999995,0.0,0.00011042402826855124,0.01743962801859907,43.0,2.5753424657534247,0,0,0,3.1135153092103742,5.95518949124327,9.030884704595273,7.325109431482715,9.80432998100291,0.006603929337956083,0,0,43.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,826,0.0774818401937046,0.2042,0,0
b98196ed-a9f,persona,75,FR,Provence,3083,687.82,684.69,1.18,0,e42dbf46-5e1,ES569385839124,activa,1253.5,1184.31,10604.86,57652.46,4,1,b43949af-5a0,activa,2022-05-28,1456,2000,1,afb5f517-c5b,transferencia,2026-04-26 01:23:31,1,1,82823,3,368.12,3DS,2,4bd3c41c-ab01-46,1,PT,Oporto,90.227.139.155,"45.7640,4.8357",ES586226923811,0,v2,1,6,0,0,0.18406,0.29367371360191463,0.5351981623099066,1.058422203646005,5.4364187740337915,-47047.6,0.14285714285714285,3.622138510576645e-05,0.05921253937303134,1104.3600000000001,8.446575342465753,1,1,0,5.911121794425443,7.134492365806477,10.96220554124229,9.269161957534525,11.324473153445949,0.002171736061677304,0,0,1104.3600000000001,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,372,0.1478494623655914,3020,0.18543046357615894,3097,0.1798514691637068,603,0.24543946932006633,184,0.2391304347826087,0.6132,1,1
