id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,IS_FRAUD,IMPACTO_FRAUDE,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
4f1580fb-fae,premium,34,FR,Île-de-France,1382,198.07,533.16,6.15,0,913d293b-16c,ES283392787866,activa,596.73,616.89,9412.62,331.91,4,1,16138401-922,activa,2024-04-16,767,2000,0,b9bfe7fe-e95,tarjeta,2026-05-15 10:33:09,0,0,1079468,2,73.31,3DS,2,687534f4-fab7-4a,1,FR,Île-de-France,90.189.214.15,"43.2965,5.3698",ES738848360535,1,0,0,10,4,1,0,0.036655,0.12285288153771387,0.3701216741556016,0.9673199435879979,0.03526223304457207,9080.710000000001,0.0,1.8527627935586848e-06,0.030842957852107392,146.62,3.786301369863014,0,0,1,4.308245532169378,6.393139146974828,5.807872183180582,9.149912855733168,13.891979811526047,0.00011115969201354666,0,0,146.62,5,0,False,0,1181,0.14225232853513972,1646,0.15188335358444716,436,0.14678899082568808,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,426,0.11032863849765258,0.0554,0,0
76da7ee7-75b,persona,53,ES,Oeste,3644,391.22,72.53,2.4,0,1b361438-797,ES297051367225,activa,19840.53,16504.53,6899.15,15360.53,4,1,424e6072-045,activa,2024-02-21,822,1000,0,800a4ea9-7f5,transferencia,2025-12-01 15:45:27,0,0,62485,3,152.26,3DS,1,9780ff9f-2047-46,1,ES,Oeste,86.60.21.74,"41.3874,2.1686",ES866724266117,1,0,0,15,0,1,0,0.15225999999999998,0.007674190155202507,0.38919278155513515,1.2021263253179582,2.2264380394686305,-8461.380000000001,0.0,4.8010754408987614e-05,1.6502879712028795,456.78,9.983561643835616,0,0,1,5.032135825542258,9.895532494800989,9.63962161111598,8.839298429479493,11.042697810632745,0.002877927891917819,0,0,456.78,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.0201,0,0
d939ceef-97c,empresa,83,ES,Sur,516,265.86,860.9,0.85,0,3646aedf-f07,ES784365627973,activa,991.04,1258.61,2623.17,3406.96,3,0,580e9346-e5d,activa,2024-01-29,845,1000,1,98b1dbba-e90,tarjeta,2025-12-25 11:58:23,0,0,68455,1,70.1,firma,2,56b5195b-b36a-4d,1,ES,Sur,86.169.86.201,"37.3891,-5.9845",ES568427243763,0,0,0,11,3,1,0,0.0701,0.07073377462060058,0.2636726096441736,0.7874083314132257,1.2987949694453658,-783.79,0.14285714285714285,1.4607923337618325e-05,0.12584841515848413,70.1,1.4136986301369863,0,0,1,4.264087336809195,6.899763429052585,8.133869150791124,7.872519934550786,11.13394648209789,0.0008757206451142086,0,0,70.1,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,694,0.08789625360230548,0.0044,0,0
15c87521-f4d,premium,23,ES,Norte,877,170.36,725.34,6.96,3,69d0f15b-5fb,ES237894545044,activa,111345.26,126350.77,1795.79,268.16,3,4,45f129bf-8b7,bloqueada,2022-06-05,1448,500,0,e76dda3c-a35,tarjeta,2026-01-23 02:12:11,1,0,17,0,12964.01,3DS,2,c8a54fef-2dac-4b,0,ES,Norte,86.176.161.32,"37.3891,-5.9845",ES677857248911,0,1,3,2,4,1,3,25.92802,0.11643073086362186,76.09773420990842,0.8812392674773568,0.14932703712572185,1527.6299999999999,0.0,0.0,25.26510097980404,0.0,2.4027397260273973,0,0,0,9.470009469279834,11.620400084335172,5.595305998320117,7.493757018519003,2.8903717578961645,0.0,0,1,0.0,0,0,True,0,1181,0.14225232853513972,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,826,0.0774818401937046,0.8905,1,3
a6ad7829-502,persona,49,BR,Río,3397,53.52,176.35,0.94,0,2e81d37d-94b,ES733632438449,activa,2008.55,1418.06,10593.42,3501.81,3,1,69f9f515-8b4,activa,2022-10-29,1302,2000,0,231e87ae-4cc,tarjeta,2026-04-17 08:12:51,0,0,0,6,53.42,firma,3,dbae825b-4263-47,1,BR,Río,177.64.146.189,"-19.9167,-43.9345",ES778185526462,0,0,0,8,4,1,0,0.02671,0.026596300814020066,0.9981315396113603,1.416406922133055,0.3305646335177875,7091.610000000001,0.0,6.0,0.07089945502724863,320.52,9.306849315068494,0,0,1,3.9967317333551002,7.605666095391104,8.161320782502964,9.268082726400749,0.0,6.0,1,1,320.52,0,0,False,0,5438,0.1526296432511953,514,0.1517509727626459,174,0.12643678160919541,6980,0.135243553008596,1668,0.2577937649880096,644,0.2453416149068323,223,0.24663677130044842,0.0681,0,0
0568236c-267,empresa,37,ES,Centro,3139,448.0,290.04,2.65,0,8906fabd-4cc,ES429748447546,activa,618.18,600.06,782.69,1472.33,1,2,f49aa99b-6eb,extraviada,2024-10-18,582,2000,0,e1e1b8cd-31f,transferencia,2026-02-05 23:43:45,1,0,40621,1,255.04,3DS,3,8bae2859-90d9-47,0,US,Nueva York,86.99.216.105,"40.4168,-3.7038",ES849695832525,0,1,1,23,3,1,0,0.12752,0.4125659193115274,0.5692857142857143,1.0301969803019697,1.8811151285949734,-689.6399999999999,0.0,2.4617202501107776e-05,0.030001499925003748,255.04,8.6,1,1,0,5.545333682273802,6.428396022012267,7.295280423957636,6.664013533992722,10.61206507075143,0.001474889997787665,0,0,255.04,4,1,False,0,1834,0.14285714285714285,4489,0.14591222989529962,814,0.16339066339066338,3020,0.18543046357615894,3097,0.1798514691637068,577,0.268630849220104,179,0.2346368715083799,0.4033,1,1
a89a1ab7-3fa,empresa,22,ES,Este,668,1811.36,55.14,2.32,0,e475d26f-e59,ES128934822824,activa,3578.03,3182.39,6746.3,635.26,0,1,ab18a910-f85,activa,2023-08-15,1012,500,0,ab0a3352-25a,transferencia,2025-12-27 10:13:38,0,1,4069,0,86.17,3DS,2,d92f7564-a3f0-4d,1,ES,Este,86.168.129.220,"37.3891,-5.9845",ES642797821786,0,0,0,10,5,0,0,0.17234,0.024083084826007607,0.04757199010688102,1.1243216576221018,0.09416420852911966,6111.04,0.0,0.0,0.6363507298540292,0.0,1.83013698630137,0,0,1,4.467860235023485,8.182847092960568,6.455607284833558,8.816897703845235,8.311398278436641,0.0,0,0,0.0,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,1035,0.13429951690821257,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,860,0.06976744186046512,0.0072,0,0
2d4e4744-187,premium,18,IT,Lazio,480,148.66,141.75,1.6,0,5a04d194-04e,ES959268299118,activa,708.79,760.57,845.3,985.76,0,1,d3599979-640,activa,2022-07-23,1400,2000,0,9152ff44-884,transferencia,2026-01-28 08:51:17,0,0,0,0,14.72,3DS,2,b38a2769-b7b5-48,1,IT,Lazio,95.86.58.186,"45.4642,9.1900",ES155711560486,0,0,0,8,2,1,0,0.00736,0.020767787355916424,0.09901789317906633,0.9319194814415503,1.1661658582751686,-140.46000000000004,0.0,0.0,0.0380265986700665,0.0,1.3150684931506849,0,0,1,2.7549337870010606,6.564969151637525,6.894426848770804,6.74087390667606,0.0,0.0,0,1,0.0,0,0,False,0,1181,0.14225232853513972,703,0.1891891891891892,193,0.21243523316062177,3020,0.18543046357615894,3097,0.1798514691637068,788,0.2398477157360406,206,0.25728155339805825,0.0184,0,0
c6726434-5ca,empresa,66,GB,Inglaterra,1585,117.84,316.53,2.61,0,6c57b254-d97,ES535236811223,cerrada,2776.72,3593.13,14924.41,924.26,4,2,374b122c-97a,activa,2025-03-04,445,2000,0,48c915d0-b50,transferencia,2026-04-27 20:51:39,0,0,4224178,1,13.29,PIN,2,484197fd-fe50-4b,0,GB,Inglaterra,81.172.181.184,"51.5074,-0.1278",ES708204178485,0,0,0,20,0,1,0,0.006645,0.004786222593563629,0.11278004073319754,0.7727858440969293,0.06192941630523418,14000.15,0.0,2.3673239225894546e-07,0.1796475176241188,13.29,4.342465753424658,0,0,0,2.659559991941776,7.929385726297795,6.83007477909762,9.610820408570257,15.2563354803643,1.420374514882921e-05,0,0,13.29,5,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,188,0.16489361702127658,3020,0.18543046357615894,3775,0.09960264900662252,751,0.22237017310252996,226,0.23008849557522124,0.0177,0,0
11b5d447-930,premium,44,ES,Sur,72,2015.36,613.16,3.32,0,a67ce8d2-494,ES221529677181,activa,3297.31,3123.14,534.25,1960.03,5,2,8a0dbd5c-2a0,activa,2021-07-10,1778,2000,0,81f4da13-24a,transferencia,2026-04-15 06:55:39,0,0,3776101,2,198.81,PIN,2,cfc63c8a-7804-44,1,IT,Lazio,95.153.117.111,"45.4642,9.1900",ES454734996566,0,0,0,6,2,1,0,0.09940500000000001,0.06029460378308379,0.0986473880597015,1.055767592871277,3.668750584932148,-1425.78,0.0,5.29646709755192e-07,0.156149192540373,397.62,0.19726027397260273,1,1,0,5.2973669150120415,8.101165495063594,7.581225124396513,6.282733927469792,15.144202818594556,3.177830606269171e-05,0,0,397.62,5,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,793,0.13366960907944514,3020,0.18543046357615894,3775,0.09960264900662252,788,0.2398477157360406,206,0.25728155339805825,0.0419,0,0
91d3cad6-bf2,autónomo,38,ES,Oeste,2443,3000.27,682.15,0.99,0,784e2424-0ef,ES107012931581,activa,1891.65,2326.93,2181.03,1187.84,1,3,71865634-90b,activa,2026-03-08,76,500,0,f93f7dce-fec,tarjeta,2026-04-02 23:03:53,1,0,37116,1,1139.09,firma,2,96ed9e8d-9a1f-42,1,IT,Lombardía,95.180.231.181,"41.9028,12.4964",ES453688744286,0,0,0,23,3,1,0,2.27818,0.6021674199772684,0.3796624970419329,0.8129380772090266,0.5446234118742062,993.1900000000003,0.0,2.6941832583452328e-05,0.4652929414117176,1139.09,6.693150684931507,1,1,0,7.038862485640783,7.545733242408458,7.080733320772939,7.688010915152764,10.521830364668592,0.0016139444803098773,0,0,1139.09,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,1668,0.2577937649880096,788,0.2398477157360406,184,0.23369565217391305,0.2974,0,0
4c52e023-797,persona,29,US,California,2306,116.43,1422.84,2.77,0,722ddc83-ce2,ES901081791422,activa,7764.66,7895.07,406.09,5289.88,3,3,48fa43da-fc6,activa,2025-10-13,222,1000,0,87d0b8ce-29d,tarjeta,2026-04-24 12:03:42,0,0,83386,0,18.37,firma,3,bf75f8bd-99ea-4b,1,US,California,73.79.152.90,"40.7128,-74.0060",ES573973863031,0,0,0,12,4,1,0,0.01837,0.002365847313340185,0.15777720518766641,0.9834820970555043,13.026373464010442,-4883.79,0.0,0.0,0.7894280571942806,0.0,6.317808219178082,0,0,1,2.9637254774189046,8.957466728751191,8.573739862624256,6.0090342912180414,11.331247700897261,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,420,0.15476190476190477,104,0.16346153846153846,6980,0.135243553008596,1668,0.2577937649880096,577,0.268630849220104,146,0.2328767123287671,0.007,0,0
5b9888ed-d75,premium,77,ES,Este,1013,137.74,303.5,4.87,1,7b5b1582-6fc,ES895563129156,activa,162.38,163.24,688.11,1337.35,5,1,fd3cbda6-b16,activa,2025-07-21,306,2000,2,802f4d0e-821,transferencia,2026-03-05 14:03:03,0,0,40377,3,26.64,firma,1,ec38d7a6-1ad9-49,1,ES,Este,86.74.10.116,"41.3874,2.1686",ES154223298918,0,0,0,14,3,1,1,0.01332,0.16405961325286367,0.19340786989981124,0.9947316834109287,1.9435119384982051,-649.2399999999999,0.2857142857142857,7.429788498687404e-05,0.00816159192040398,79.92,2.7753424657534245,0,0,1,3.319263998899469,5.096078775913723,7.199192790935335,6.5354009099397725,10.60604036117017,0.00445136879590474,0,0,79.92,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,1035,0.13429951690821257,3020,0.18543046357615894,1668,0.2577937649880096,3877,0.07712148568480784,860,0.06976744186046512,0.0074,0,0
4c30e950-4bb,empresa,19,GB,Escocia,389,3117.96,7.91,1.52,0,d5b91ece-143,ES383027643011,bloqueada,12197.93,12209.77,457.79,88719.07,3,1,c1c86a87-e60,activa,2024-11-19,550,2000,0,179146a8-3b1,tarjeta,2026-03-09 11:12:32,0,0,57651,2,36.58,3DS,1,16117210-7901-42,1,GB,Escocia,81.47.162.119,"55.9533,-3.1883",ES686532499796,0,0,0,11,0,1,0,0.01829,0.002998869480313463,0.011732029916997011,0.9990302847637589,193.79861945433495,-88261.28000000001,0.0,3.469090404495941e-05,0.6104579771011449,73.16,1.0657534246575342,0,0,1,3.6264719939853194,9.409103521957014,11.393241411023036,6.128592589028142,10.962180217202993,0.0020793262982793576,0,0,73.16,4,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,3097,0.1798514691637068,751,0.22237017310252996,269,0.1895910780669145,0.0096,0,0
fc56e710-0ba,persona,67,IT,Lombardía,3166,476.32,1171.89,1.66,2,0d650021-731,ES862051398325,activa,159.47,177.38,15009.83,1498.83,2,1,6355d5c7-f25,caducada,2023-03-23,1157,2000,0,307bebf8-53b,transferencia,2026-03-17 19:20:54,0,0,486681,2,234.77,huella,1,3790de9c-14cb-47,0,IT,Lombardía,95.218.21.184,"41.9028,12.4964",ES423228259651,0,0,0,19,1,1,2,0.117385,1.47218912648147,0.49288293584145115,0.8990303303641899,0.09985656066724273,13511.0,0.0,4.10945956497261e-06,0.008868556572171392,469.54,8.673972602739726,0,0,0,5.462856753546193,5.078107009211268,7.3131070473342605,9.616527219567734,13.095366211369393,0.00024653768636708227,0,0,469.54,5,0,False,0,5438,0.1526296432511953,703,0.1891891891891892,144,0.16666666666666666,3020,0.18543046357615894,976,0.10450819672131148,788,0.2398477157360406,184,0.23369565217391305,0.0665,0,0
63eb7e2f-721,premium,72,GB,Escocia,1535,433.59,209.0,3.64,3,c82f7e01-c6b,ES988600820022,activa,6539.41,7201.52,435.43,9521.66,3,3,ad3a53be-67a,activa,2021-06-16,1802,1000,0,3deab6ed-e7f,tarjeta,2026-05-12 14:44:56,0,0,3609342,1,120.0,firma,2,4b5d426a-39e2-4d,0,GB,Escocia,81.176.175.44,"51.5074,-0.1278",ES537948708091,0,0,0,14,1,1,3,0.12,0.018350279306542944,0.27675915034940846,0.9080596873993267,21.867257653354155,-9086.23,0.0,2.7705873340383553e-07,0.7200799920008,120.0,4.205479452054795,0,0,0,4.795790545596741,8.785755133617736,9.161429500521919,6.078627995867447,15.09903631928623,1.6623252272814167e-05,0,0,120.0,5,0,False,0,1181,0.14225232853513972,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,1668,0.2577937649880096,751,0.22237017310252996,269,0.1895910780669145,0.094,0,0
19ca9086-c83,autónomo,35,FR,Provence,841,322.21,380.93,0.82,1,9f99e496-0bc,ES677816405795,activa,10.31,7.47,13698.68,2345.95,2,3,f815b1a3-aa0,activa,2023-01-17,1222,3000,0,71440901-0da,tarjeta,2026-05-06 07:47:43,0,0,5531077,4,292.31,PIN,2,c32f8dc7-5bd5-4d,1,FR,Provence,90.254.44.211,"48.8566,2.3522",ES353346930881,0,0,0,7,2,1,1,0.09743666666666667,28.352085354025217,0.9072033766798051,1.3801874163319947,0.17125372663643504,11352.73,0.0,7.23186330042715e-07,0.0002489917002766574,1169.24,2.304109589041096,0,0,1,5.6812300701856895,2.425687290128029,7.76087189183202,9.525127753879188,15.525893291209687,4.339071695385596e-05,0,1,1169.24,5,0,False,0,1547,0.1577246283128636,1646,0.15188335358444716,372,0.1478494623655914,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,359,0.13370473537604458,0.0095,0,0
d0fbcf02-d2d,persona,72,ES,Sur,740,685.73,101.87,0.75,0,8bd1b9ea-df6,ES416022101667,activa,538.48,685.75,38751.05,41589.67,5,1,5633c9b2-774,caducada,2023-07-12,1046,1000,0,1b2bff41-39b,tarjeta,2026-02-08 12:43:24,0,1,0,0,26.02,3DS,1,2bef9661-6868-43,0,ES,Sur,86.136.7.63,"40.4168,-3.7038",ES955940964479,0,1,1,12,6,0,0,0.026019999999999998,0.048321200415985734,0.03794496376124713,0.7852424352898287,1.0732527247648773,-2838.6199999999953,0.0,0.0,0.06856814318568143,0.0,2.0273972602739727,0,0,0,3.2965773325320527,6.290605712648657,10.63563114224894,10.564938936607973,0.0,0.0,0,1,0.0,0,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,694,0.08789625360230548,0.5957,1,1
02f2a6e8-1af,autónomo,29,ES,Sur,1247,481.09,43.92,1.69,1,5d92e457-ea0,ES676456867755,activa,417.06,435.24,9296.78,565.19,1,2,199c99ba-1ce,activa,2022-06-21,1432,2000,0,74d28164-06d,tarjeta,2026-02-22 22:34:11,0,1,0,0,8.42,3DS,2,28ac6737-9b68-49,1,ES,Sur,86.188.190.11,"37.3891,-5.9845",ES659579947234,0,0,0,22,6,0,1,0.00421,0.020188941639092697,0.01750192271716311,0.9582299421009098,0.0607941674429211,8731.59,0.0,0.0,0.02176091195440228,0.0,3.4164383561643836,0,0,1,2.2428350885882717,6.035624962893636,6.3389297109181575,9.137530940968238,0.0,0.0,0,1,0.0,0,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,694,0.08789625360230548,0.0202,0,0
7fc36649-6f9,autónomo,75,ES,Sur,1848,1988.4,152.83,1.21,0,b7169643-379,ES467720131538,activa,6334.68,5112.44,1391.88,5881.06,2,1,f454d329-360,robada,2025-09-27,238,3000,0,642a202d-a54,tarjeta,2026-03-17 08:35:51,0,0,30095,0,370.31,firma,2,cd3f0d45-68b4-42,1,ES,Sur,86.133.237.240,"39.4699,-0.3763",ES987044430569,0,0,0,8,1,1,0,0.12343666666666667,0.05845757007457361,0.1862351639509153,1.2390717543873377,4.225263672155646,-4489.18,0.0,0.0,0.1704089863671211,0.0,5.063013698630137,0,0,1,5.917037293220041,8.753952427168334,8.679662319673952,7.239128825058343,10.31214755154081,0.0,0,0,0.0,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,694,0.08789625360230548,0.0092,0,0
1d55279d-cca,persona,47,DE,Baviera,3333,1290.88,162.47,3.59,2,bb16baea-2b1,ES438909550313,activa,505.68,557.22,18688.82,850.36,1,1,cf96f524-ee8,activa,2024-03-02,812,1000,0,6862fd38-a9f,tarjeta,2025-12-17 02:45:43,1,0,0,2,373.89,PIN,1,41ae6d7a-9758-43,1,DE,Hamburgo,87.12.167.220,"53.5511,9.9937",ES948199961934,0,0,0,2,2,1,2,0.37389,0.7393806359753203,0.2896396256817055,0.9075051146764294,0.045501000063139355,17838.46,0.0,2.0,0.05571642835716429,747.78,9.131506849315068,0,1,1,5.92663264960644,6.2278796406154315,6.746835070848059,9.835734269584613,0.0,2.0,0,1,747.78,0,0,True,0,5438,0.1526296432511953,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,322,0.17080745341614906,0.0049,0,0
87bd1aab-6d5,persona,68,FR,Normandía,2068,283.7,1425.4,2.99,2,9f6888cf-c45,ES764041876538,activa,3501.04,3859.36,10525.56,23973.13,0,2,9138cee9-ae0,activa,2022-03-09,1536,5000,0,781f25b7-b10,transferencia,2026-01-11 15:32:39,0,1,1147874,0,677.31,huella,3,5cb0cf0e-612d-48,1,FR,Normandía,90.71.65.69,"45.7640,4.8357",ES624288354091,0,0,0,15,6,0,2,0.135462,0.19345965770171147,2.3874162848078955,0.9071555905642386,2.277610882461361,-13447.570000000002,0.0,0.0,0.07718565628687427,0.0,5.6657534246575345,0,0,1,6.519604410582562,8.161100934825113,10.084730611293429,9.261656866094617,13.953422964915823,0.0,0,0,0.0,5,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,382,0.17539267015706805,3020,0.18543046357615894,976,0.10450819672131148,1581,0.12966476913345984,361,0.14681440443213298,0.0062,0,0
c2df3c6a-5be,premium,42,ES,Oeste,1217,160.43,3.07,2.37,1,d6510bf5-8bf,ES574068211057,activa,315.21,365.9,788.87,1186.8,2,4,295ebb79-331,activa,2025-06-06,351,500,1,ab0e0c8d-de3,tarjeta,2025-11-24 04:29:38,1,0,0,0,162.62,PIN,1,7b73e8ac-c537-4c,0,ES,Oeste,86.176.140.63,"40.4168,-3.7038",ES894566322757,0,0,0,4,0,1,1,0.32524000000000003,0.5159100282351449,1.013650813438883,0.8614648811150588,1.504430387769848,-397.92999999999995,0.14285714285714285,0.0,0.07316536692661467,0.0,3.334246575342466,0,0,0,5.097546666085552,5.756406549828742,7.07985813558176,6.671868374958059,0.0,0.0,0,1,0.0,0,0,True,0,1181,0.14225232853513972,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,785,0.07770700636942675,0.0529,0,0
f7b5669e-261,persona,29,ES,Norte,3308,544.04,164.98,1.07,0,587e827c-b10,ES919358197577,activa,101.18,127.86,1453.01,4985.23,4,2,f715b815-298,activa,2024-02-20,823,500,0,5f425895-217,tarjeta,2026-04-04 16:17:32,0,1,85509,2,187.95,PIN,1,5788ebe4-cb2c-40,1,ES,Norte,86.147.2.132,"41.3874,2.1686",ES259899190427,0,0,0,16,5,0,0,0.37589999999999996,1.8575805495157143,0.34547092125579004,0.7913342718598467,3.4309674400038537,-3532.2199999999993,0.0,2.338907730090048e-05,0.025566886622675464,375.9,9.063013698630137,0,0,1,5.241482429795498,4.626735963902652,8.51443539218124,7.282080535648906,11.35638860715,0.0014023770290642638,0,0,375.9,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.0041,0,0
5a924660-599,persona,34,ES,Oeste,2984,207.18,268.51,7.66,0,8ca831e0-d61,ES321340925063,activa,4702.77,4067.44,429.97,2999.06,2,0,be12783c-5e0,extraviada,2026-03-19,65,1000,0,e32cae2e-34c,tarjeta,2026-03-02 01:37:14,1,0,39890,19,937.46,PIN,2,83deacfa-8142-46,1,BR,Minas Gerais,86.75.91.206,"39.4699,-0.3763",ES952186470733,1,1,2,1,0,1,0,0.9374600000000001,0.19934208987469088,4.524857611738585,1.1561989851110281,6.975044770565388,-2569.09,0.0,0.0004762979118096814,0.4067033296670333,17811.74,8.175342465753424,1,1,0,6.844240233914205,8.456119593825262,8.006387567450249,6.066038482112722,10.593906013524816,0.02853566958698373,0,1,17811.74,4,0,True,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3775,0.09960264900662252,644,0.2453416149068323,209,0.22966507177033493,0.9984,1,2
af33e236-3d5,persona,69,GB,Escocia,3012,873.88,268.07,1.69,0,89c25a9d-27e,ES464276127964,activa,1631.97,1426.82,5606.95,380.75,2,1,58bfc8d5-86f,activa,2022-07-30,1393,1000,0,584936b2-f13,tarjeta,2026-04-09 20:05:27,0,0,6005938,3,2427.35,contactless,2,fda34081-aa3f-44,1,GB,Escocia,81.255.2.127,"51.5074,-0.1278",ES407862830142,0,0,0,20,3,1,0,2.42735,1.487374155162166,2.777669702934041,1.143781275844185,0.06790679424642632,5226.2,0.0,4.995055727339222e-07,0.14266773322667733,7282.049999999999,8.252054794520548,0,0,1,7.794967293355625,7.398155721705573,5.944765944098742,8.631940512840158,15.608259370963678,2.9970039950063256e-05,0,0,7282.049999999999,5,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,484,0.08057851239669421,751,0.22237017310252996,269,0.1895910780669145,0.0195,0,0
391c796c-eb9,persona,82,GB,Escocia,596,2685.65,4150.16,4.37,0,70f2a3d5-29f,ES482721168640,activa,322.87,243.37,546.27,5314.85,4,1,319980b4-4cf,robada,2025-01-18,490,500,0,88cb021a-b0e,transferencia,2025-12-22 12:52:27,0,0,42,18,470.54,firma,1,4b33bbb8-2cea-4a,1,BR,Minas Gerais,81.218.115.57,"51.5074,-0.1278",ES404079895812,0,1,1,12,0,1,0,0.94108,1.457366742032397,0.17520525757265468,1.3266631055594362,9.729346293957201,-4768.58,0.0,0.4186046511627907,0.04866426714657068,8469.720000000001,1.632876712328767,1,1,0,6.156003934106138,5.780342200708301,8.578448202730748,6.304942282103375,3.7612001156935624,10.588235294117647,1,1,8469.720000000001,1,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,207,0.12560386473429952,3020,0.18543046357615894,1668,0.2577937649880096,644,0.2453416149068323,209,0.22966507177033493,0.9994,1,1
379a14d5-f1f,empresa,60,IT,Campania,2008,1033.6,698.87,2.58,2,0bcc2a0f-e28,ES242416596319,activa,223.87,214.1,548.45,8307.92,5,3,2016c0c4-e8d,activa,2023-05-05,1114,2000,0,d2af3625-967,tarjeta,2026-03-30 00:41:52,1,0,0,1,150.9,PIN,3,b8f12987-bf44-4f,1,IT,Campania,95.43.73.153,"40.8518,14.2681",ES246836184384,0,0,0,0,0,1,2,0.07545,0.6740519051235092,0.14599458204334367,1.0456328818309202,15.147998906007839,-7759.47,0.0,1.0,0.010704464776761161,150.9,5.501369863013698,0,0,1,5.023222409601727,5.415522457448741,9.025084915504538,6.308917777892933,0.0,1.0,0,1,150.9,0,0,True,0,1834,0.14285714285714285,703,0.1891891891891892,185,0.1891891891891892,6980,0.135243553008596,3775,0.09960264900662252,788,0.2398477157360406,210,0.23809523809523808,0.007,0,0
